"size","mode","seed","attempt","row","col","slotDirection","length","pattern","constraints","liveZero","critical","type","fullCount","sampledCount","windowCount","fullUnused","sampledUnused","windowUnused","usedMatches","omittedAnswers","retainedPct","samplingZero","samplingHealthyToSmall"
"13","ar_to_en","1","92","10","0","across","13","??L??????????","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""L""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U"",""Z""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","true","false","B_USED_EXHAUSTION","1","1","1","0","0","0","[""AUTOMATICALLY""]","[]","100","false","false"
"13","ar_to_en","1","92","2","0","across","13","??L??????????","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":2,""characters"":[""L""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U"",""Z""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","true","false","B_USED_EXHAUSTION","1","1","1","0","0","0","[""AUTOMATICALLY""]","[]","100","false","false"
"13","ar_to_en","1","92","2","1","down","3","A?R","[{""position"":0,""characters"":[""A""]},{""position"":1,""characters"":[""C"",""N"",""R"",""T""]},{""position"":2,""characters"":[""R""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","92","2","0","down","3","S??","[{""position"":0,""characters"":[""S""]},{""position"":1,""characters"":[""G"",""L"",""S"",""W""]},{""position"":2,""characters"":[""A"",""B"",""C"",""D"",""E"",""F"",""H"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U"",""W"",""Y""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","92","6","2","across","9","U????????","[{""position"":0,""characters"":[""U""]},{""position"":1,""characters"":[""A"",""D"",""E"",""G"",""L"",""M"",""N"",""O"",""R"",""S"",""T""]},{""position"":2,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""H"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""V"",""Y""]},{""position"":4,""characters"":[""A"",""C"",""D"",""E"",""I"",""K"",""L"",""N"",""O"",""R"",""S"",""T"",""U"",""Y""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""H"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""V"",""Y""]},{""position"":6,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""D"",""E"",""F"",""G"",""H"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""W""]},{""position"":8,""characters"":[""B"",""C"",""T""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","92","6","2","across","9","U????????","[{""position"":0,""characters"":[""U""]},{""position"":1,""characters"":[""A"",""D"",""E"",""F"",""G"",""H"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""W""]},{""position"":2,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""H"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""V"",""Y""]},{""position"":4,""characters"":[""A"",""C"",""D"",""E"",""I"",""K"",""L"",""N"",""O"",""R"",""S"",""T"",""U"",""Y""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""H"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""V"",""Y""]},{""position"":6,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""D"",""E"",""F"",""G"",""H"",""I"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""W""]},{""position"":8,""characters"":[""B"",""C"",""T""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","92","7","1","down","6","??????","[{""position"":0,""characters"":[""A"",""D"",""E"",""H"",""I"",""K"",""O"",""P"",""U""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""H"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""V""]},{""position"":2,""characters"":[""A"",""E"",""I"",""O"",""U""]},{""position"":3,""characters"":[""D"",""E"",""O""]},{""position"":4,""characters"":[""A"",""D"",""F"",""G"",""H"",""I"",""L"",""N"",""O"",""U"",""W""]},{""position"":5,""characters"":[""A"",""O"",""R"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","92","0","3","down","7","??????T","[{""position"":0,""characters"":[""A"",""E"",""H"",""I"",""L"",""O"",""R"",""U""]},{""position"":1,""characters"":[""F"",""I"",""L"",""N"",""P"",""R"",""U"",""W""]},{""position"":2,""characters"":[""E"",""O"",""T"",""U""]},{""position"":3,""characters"":[""E"",""T""]},{""position"":4,""characters"":[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H"",""K"",""L"",""M"",""N"",""O"",""P"",""Q"",""R"",""S"",""T"",""V"",""Y""]},{""position"":5,""characters"":[""A"",""E"",""L"",""N"",""R"",""U""]},{""position"":6,""characters"":[""T""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","92","0","3","down","7","??????T","[{""position"":0,""characters"":[""A"",""E"",""G"",""I"",""O"",""R"",""U""]},{""position"":1,""characters"":[""F"",""I"",""L"",""N"",""P"",""R"",""U"",""W""]},{""position"":2,""characters"":[""D"",""R"",""T""]},{""position"":3,""characters"":[""A"",""E"",""H"",""I"",""O"",""S"",""Y""]},{""position"":4,""characters"":[""B"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U"",""V"",""W"",""Y""]},{""position"":5,""characters"":[""A"",""E"",""I"",""O"",""U""]},{""position"":6,""characters"":[""T""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","93","4","0","across","6","??RT??","[{""position"":0,""characters"":[""A"",""D"",""E"",""F"",""G"",""L"",""P"",""S"",""T""]},{""position"":1,""characters"":[""C"",""D"",""I"",""P"",""R"",""T""]},{""position"":2,""characters"":[""R""]},{""position"":3,""characters"":[""T""]},{""position"":4,""characters"":[""A"",""C"",""E"",""G"",""H"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""W""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""G"",""L"",""M"",""N"",""R"",""S"",""T"",""Y""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","93","0","3","down","7","??????N","[{""position"":0,""characters"":[""A"",""C"",""E"",""H"",""I"",""L"",""N"",""O"",""P"",""R"",""S"",""U"",""W""]},{""position"":1,""characters"":[""A"",""E"",""G"",""I"",""O"",""R""]},{""position"":2,""characters"":[""N"",""R"",""S""]},{""position"":3,""characters"":[""E"",""P"",""Y""]},{""position"":4,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""H"",""I"",""K"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""G"",""H"",""I"",""L"",""M"",""O"",""P"",""R"",""S"",""T"",""U"",""W"",""Y""]},{""position"":6,""characters"":[""N""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","93","0","3","down","7","???????","[{""position"":0,""characters"":[""A"",""E"",""G"",""I"",""O"",""R"",""U""]},{""position"":1,""characters"":[""F"",""I"",""L"",""N"",""P"",""R"",""U"",""W""]},{""position"":2,""characters"":[""D"",""R"",""T""]},{""position"":3,""characters"":[""A"",""E"",""H"",""I"",""O"",""S"",""Y""]},{""position"":4,""characters"":[""B"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U"",""V"",""W"",""Y""]},{""position"":5,""characters"":[""A"",""E"",""I"",""O"",""U""]},{""position"":6,""characters"":[""H"",""N"",""R""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","93","0","7","down","4","??M?","[{""position"":0,""characters"":[""C"",""E"",""N"",""S"",""T""]},{""position"":1,""characters"":[""D"",""E"",""L"",""N"",""R"",""S"",""T"",""Y""]},{""position"":2,""characters"":[""M""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""H"",""I"",""L"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","93","0","3","down","7","??????T","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""H"",""I"",""K"",""L"",""M"",""O"",""P"",""R"",""S"",""T"",""U"",""W"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""R"",""S"",""T"",""U"",""V"",""X""]},{""position"":2,""characters"":[""R"",""T""]},{""position"":3,""characters"":[""A"",""E"",""H"",""I"",""O"",""S"",""Y""]},{""position"":4,""characters"":[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H"",""K"",""L"",""M"",""N"",""O"",""P"",""Q"",""R"",""S"",""T"",""V"",""Y""]},{""position"":5,""characters"":[""A"",""E"",""G"",""I"",""O"",""R""]},{""position"":6,""characters"":[""T""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","93","0","3","down","7","???????","[{""position"":0,""characters"":[""A"",""E"",""I"",""O"",""U"",""Y""]},{""position"":1,""characters"":[""C"",""D"",""G"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U"",""V"",""W""]},{""position"":2,""characters"":[""E"",""F"",""O"",""T"",""U""]},{""position"":3,""characters"":[""B"",""C"",""D"",""E"",""F"",""G"",""H"",""J"",""L"",""M"",""N"",""P"",""R"",""S"",""T""]},{""position"":4,""characters"":[""E"",""F"",""I"",""O""]},{""position"":5,""characters"":[""C"",""D"",""G"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U"",""V"",""W""]},{""position"":6,""characters"":[""H"",""I"",""L"",""O"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","93","0","3","down","7","??I???A","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""H"",""I"",""K"",""L"",""M"",""O"",""P"",""R"",""S"",""T"",""U"",""W"",""Y""]},{""position"":1,""characters"":[""N"",""P"",""S""]},{""position"":2,""characters"":[""I""]},{""position"":3,""characters"":[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H"",""K"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""V"",""W"",""Y""]},{""position"":4,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""C"",""D"",""G"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U"",""V"",""W""]},{""position"":6,""characters"":[""A""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","93","0","3","down","7","??????E","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""R"",""S"",""T"",""U"",""V""]},{""position"":1,""characters"":[""A"",""I"",""O""]},{""position"":2,""characters"":[""D"",""R"",""T""]},{""position"":3,""characters"":[""C"",""E"",""H"",""K"",""O"",""S"",""T"",""U"",""Y""]},{""position"":4,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""R"",""S"",""T"",""U"",""V"",""X""]},{""position"":6,""characters"":[""E""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","93","10","0","across","13","??L??????????","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""L""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U"",""Z""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","true","false","B_USED_EXHAUSTION","1","1","1","0","0","0","[""AUTOMATICALLY""]","[]","100","false","false"
"13","ar_to_en","1","93","2","0","across","13","??L??????????","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":2,""characters"":[""L""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U"",""Z""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","true","false","B_USED_EXHAUSTION","1","1","1","0","0","0","[""AUTOMATICALLY""]","[]","100","false","false"
"13","ar_to_en","1","93","2","1","down","3","A?R","[{""position"":0,""characters"":[""A""]},{""position"":1,""characters"":[""C"",""N"",""R"",""T""]},{""position"":2,""characters"":[""R""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","93","2","0","down","3","S??","[{""position"":0,""characters"":[""S""]},{""position"":1,""characters"":[""G"",""L"",""S"",""W""]},{""position"":2,""characters"":[""A"",""B"",""C"",""D"",""E"",""F"",""H"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U"",""W"",""Y""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","95","2","0","across","13","??I???????I??","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""I""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""I""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","95","0","10","down","13","??????????G??","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""G""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","true","false","B_USED_EXHAUSTION","1","1","1","0","0","0","[""ORGANISATIONS""]","[]","100","false","false"
"13","ar_to_en","1","95","0","10","down","13","??????????D??","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""D""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","true","false","B_USED_EXHAUSTION","1","1","1","0","0","0","[""UNDERSTANDING""]","[]","100","false","false"
