template,slotA,slotB,positionA,positionB,lengthA,lengthB,row,col
465e1dcfff59d136,6,37,3,2,4,3,3,3
465e1dcfff59d136,15,38,1,0,4,3,6,3
465e1dcfff59d136,17,38,1,1,3,3,7,3
465e1dcfff59d136,20,38,3,2,4,3,8,3
465e1dcfff59d136,26,39,3,0,13,3,10,3
465e1dcfff59d136,27,39,1,1,3,3,11,3
465e1dcfff59d136,29,39,1,2,3,3,12,3
465e1dcfff59d136,1,40,0,0,3,3,0,4
465e1dcfff59d136,3,40,4,1,7,3,1,4
465e1dcfff59d136,5,40,4,2,13,3,2,4
465e1dcfff59d136,13,41,0,0,3,3,5,4
465e1dcfff59d136,15,41,2,1,4,3,6,4
465e1dcfff59d136,17,41,2,2,3,3,7,4
465e1dcfff59d136,26,42,4,0,13,3,10,4
465e1dcfff59d136,27,42,2,1,3,3,11,4
465e1dcfff59d136,29,42,2,2,3,3,12,4
465e1dcfff59d136,1,43,1,0,3,7,0,5
465e1dcfff59d136,3,43,5,1,7,7,1,5
465e1dcfff59d136,5,43,5,2,13,7,2,5
465e1dcfff59d136,7,43,0,3,3,7,3,5
465e1dcfff59d136,10,43,0,4,3,7,4,5
465e1dcfff59d136,13,43,1,5,3,7,5,5
465e1dcfff59d136,15,43,3,6,4,7,6,5
465e1dcfff59d136,21,44,0,0,3,3,8,5
465e1dcfff59d136,24,44,0,1,3,3,9,5
465e1dcfff59d136,26,44,5,2,13,3,10,5
465e1dcfff59d136,1,45,2,0,3,6,0,6
465e1dcfff59d136,3,45,6,1,7,6,1,6
465e1dcfff59d136,5,45,6,2,13,6,2,6
465e1dcfff59d136,7,45,1,3,3,6,3,6
465e1dcfff59d136,10,45,1,4,3,6,4,6
465e1dcfff59d136,13,45,2,5,3,6,5,6
465e1dcfff59d136,18,46,0,0,3,6,7,6
465e1dcfff59d136,21,46,1,1,3,6,8,6
465e1dcfff59d136,24,46,1,2,3,6,9,6
465e1dcfff59d136,26,46,6,3,13,6,10,6
465e1dcfff59d136,28,46,0,4,7,6,11,6
465e1dcfff59d136,30,46,0,5,3,6,12,6
465e1dcfff59d136,5,47,7,0,13,3,2,7
465e1dcfff59d136,7,47,2,1,3,3,3,7
465e1dcfff59d136,10,47,2,2,3,3,4,7
465e1dcfff59d136,16,48,0,0,4,7,6,7
465e1dcfff59d136,18,48,1,1,3,7,7,7
465e1dcfff59d136,21,48,2,2,3,7,8,7
465e1dcfff59d136,24,48,2,3,3,7,9,7
465e1dcfff59d136,26,48,7,4,13,7,10,7
465e1dcfff59d136,28,48,1,5,7,7,11,7
465e1dcfff59d136,30,48,1,6,3,7,12,7
465e1dcfff59d136,2,49,0,0,3,3,0,8
465e1dcfff59d136,4,49,0,1,3,3,1,8
465e1dcfff59d136,5,49,8,2,13,3,2,8
465e1dcfff59d136,14,50,0,0,3,3,5,8
465e1dcfff59d136,16,50,1,1,4,3,6,8
465e1dcfff59d136,18,50,2,2,3,3,7,8
465e1dcfff59d136,26,51,8,0,13,3,10,8
465e1dcfff59d136,28,51,2,1,7,3,11,8
465e1dcfff59d136,30,51,2,2,3,3,12,8
465e1dcfff59d136,2,52,1,0,3,3,0,9
465e1dcfff59d136,4,52,1,1,3,3,1,9
465e1dcfff59d136,5,52,9,2,13,3,2,9
465e1dcfff59d136,11,53,0,0,4,3,4,9
465e1dcfff59d136,14,53,1,1,3,3,5,9
465e1dcfff59d136,16,53,2,2,4,3,6,9
465e1dcfff59d136,25,54,0,0,4,3,9,9
465e1dcfff59d136,26,54,9,1,13,3,10,9
465e1dcfff59d136,28,54,3,2,7,3,11,9
465e1dcfff59d136,2,55,2,0,3,13,0,10
465e1dcfff59d136,4,55,2,1,3,13,1,10
465e1dcfff59d136,5,55,10,2,13,13,2,10
465e1dcfff59d136,8,55,0,3,3,13,3,10
465e1dcfff59d136,11,55,1,4,4,13,4,10
465e1dcfff59d136,14,55,2,5,3,13,5,10
465e1dcfff59d136,16,55,3,6,4,13,6,10
465e1dcfff59d136,19,55,0,7,3,13,7,10
465e1dcfff59d136,22,55,0,8,3,13,8,10
465e1dcfff59d136,25,55,1,9,4,13,9,10
465e1dcfff59d136,26,55,10,10,13,13,10,10
465e1dcfff59d136,28,55,4,11,7,13,11,10
465e1dcfff59d136,31,55,0,12,3,13,12,10
465e1dcfff59d136,5,56,11,0,13,3,2,11
465e1dcfff59d136,8,56,1,1,3,3,3,11
465e1dcfff59d136,11,56,2,2,4,3,4,11
465e1dcfff59d136,19,57,1,0,3,6,7,11
465e1dcfff59d136,22,57,1,1,3,6,8,11
465e1dcfff59d136,25,57,2,2,4,6,9,11
465e1dcfff59d136,26,57,11,3,13,6,10,11
465e1dcfff59d136,28,57,5,4,7,6,11,11
465e1dcfff59d136,31,57,1,5,3,6,12,11
465e1dcfff59d136,5,58,12,0,13,3,2,12
465e1dcfff59d136,8,58,2,1,3,3,3,12
465e1dcfff59d136,11,58,3,2,4,3,4,12
465e1dcfff59d136,19,59,2,0,3,6,7,12
465e1dcfff59d136,22,59,2,1,3,6,8,12
465e1dcfff59d136,25,59,3,2,4,6,9,12
465e1dcfff59d136,26,59,12,3,13,6,10,12
465e1dcfff59d136,28,59,6,4,7,6,11,12
465e1dcfff59d136,31,59,2,5,3,6,12,12
9a1700c400770fb4,0,31,0,0,4,3,0,0
9a1700c400770fb4,3,31,0,1,4,3,1,0
9a1700c400770fb4,6,31,0,2,13,3,2,0
9a1700c400770fb4,9,32,0,0,7,3,4,0
9a1700c400770fb4,11,32,0,1,3,3,5,0
9a1700c400770fb4,14,32,0,2,3,3,6,0
9a1700c400770fb4,22,33,0,0,4,4,9,0
9a1700c400770fb4,24,33,0,1,13,4,10,0
9a1700c400770fb4,25,33,0,2,3,4,11,0
9a1700c400770fb4,28,33,0,3,3,4,12,0
9a1700c400770fb4,0,34,1,0,4,3,0,1
9a1700c400770fb4,3,34,1,1,4,3,1,1
9a1700c400770fb4,6,34,1,2,13,3,2,1
9a1700c400770fb4,9,35,1,0,7,3,4,1
9a1700c400770fb4,11,35,1,1,3,3,5,1
9a1700c400770fb4,14,35,1,2,3,3,6,1
9a1700c400770fb4,20,36,0,0,3,5,8,1
9a1700c400770fb4,22,36,1,1,4,5,9,1
9a1700c400770fb4,24,36,1,2,13,5,10,1
9a1700c400770fb4,25,36,1,3,3,5,11,1
9a1700c400770fb4,28,36,1,4,3,5,12,1
9a1700c400770fb4,0,37,2,0,4,13,0,2
9a1700c400770fb4,3,37,2,1,4,13,1,2
9a1700c400770fb4,6,37,2,2,13,13,2,2
9a1700c400770fb4,7,37,0,3,6,13,3,2
9a1700c400770fb4,9,37,2,4,7,13,4,2
9a1700c400770fb4,11,37,2,5,3,13,5,2
9a1700c400770fb4,14,37,2,6,3,13,6,2
9a1700c400770fb4,17,37,0,7,3,13,7,2
9a1700c400770fb4,20,37,1,8,3,13,8,2
9a1700c400770fb4,22,37,2,9,4,13,9,2
9a1700c400770fb4,24,37,2,10,13,13,10,2
9a1700c400770fb4,25,37,2,11,3,13,11,2
9a1700c400770fb4,28,37,2,12,3,13,12,2
9a1700c400770fb4,0,38,3,0,4,5,0,3
9a1700c400770fb4,3,38,3,1,4,5,1,3
9a1700c400770fb4,6,38,3,2,13,5,2,3
9a1700c400770fb4,7,38,1,3,6,5,3,3
9a1700c400770fb4,9,38,3,4,7,5,4,3
9a1700c400770fb4,17,39,1,0,3,4,7,3
9a1700c400770fb4,20,39,2,1,3,4,8,3
9a1700c400770fb4,22,39,3,2,4,4,9,3
9a1700c400770fb4,24,39,3,3,13,4,10,3
9a1700c400770fb4,6,40,4,0,13,6,2,4
9a1700c400770fb4,7,40,2,1,6,6,3,4
9a1700c400770fb4,9,40,4,2,7,6,4,4
9a1700c400770fb4,12,40,0,3,3,6,5,4
9a1700c400770fb4,15,40,0,4,5,6,6,4
9a1700c400770fb4,17,40,2,5,3,6,7,4
9a1700c400770fb4,24,41,4,0,13,3,10,4
9a1700c400770fb4,26,41,0,1,3,3,11,4
9a1700c400770fb4,29,41,0,2,3,3,12,4
9a1700c400770fb4,6,42,5,0,13,5,2,5
9a1700c400770fb4,7,42,3,1,6,5,3,5
9a1700c400770fb4,9,42,5,2,7,5,4,5
9a1700c400770fb4,12,42,1,3,3,5,5,5
9a1700c400770fb4,15,42,1,4,5,5,6,5
9a1700c400770fb4,23,43,0,0,6,4,9,5
9a1700c400770fb4,24,43,5,1,13,4,10,5
9a1700c400770fb4,26,43,1,2,3,4,11,5
9a1700c400770fb4,29,43,1,3,3,4,12,5
9a1700c400770fb4,1,44,0,0,3,13,0,6
9a1700c400770fb4,4,44,0,1,3,13,1,6
9a1700c400770fb4,6,44,6,2,13,13,2,6
9a1700c400770fb4,7,44,4,3,6,13,3,6
9a1700c400770fb4,9,44,6,4,7,13,4,6
9a1700c400770fb4,12,44,2,5,3,13,5,6
9a1700c400770fb4,15,44,2,6,5,13,6,6
9a1700c400770fb4,18,44,0,7,3,13,7,6
9a1700c400770fb4,21,44,0,8,7,13,8,6
9a1700c400770fb4,23,44,1,9,6,13,9,6
9a1700c400770fb4,24,44,6,10,13,13,10,6
9a1700c400770fb4,26,44,2,11,3,13,11,6
9a1700c400770fb4,29,44,2,12,3,13,12,6
9a1700c400770fb4,1,45,1,0,3,4,0,7
9a1700c400770fb4,4,45,1,1,3,4,1,7
9a1700c400770fb4,6,45,7,2,13,4,2,7
9a1700c400770fb4,7,45,5,3,6,4,3,7
9a1700c400770fb4,15,46,3,0,5,5,6,7
9a1700c400770fb4,18,46,1,1,3,5,7,7
9a1700c400770fb4,21,46,1,2,7,5,8,7
9a1700c400770fb4,23,46,2,3,6,5,9,7
9a1700c400770fb4,24,46,7,4,13,5,10,7
9a1700c400770fb4,1,47,2,0,3,3,0,8
9a1700c400770fb4,4,47,2,1,3,3,1,8
9a1700c400770fb4,6,47,8,2,13,3,2,8
9a1700c400770fb4,13,48,0,0,3,6,5,8
9a1700c400770fb4,15,48,4,1,5,6,6,8
9a1700c400770fb4,18,48,2,2,3,6,7,8
9a1700c400770fb4,21,48,2,3,7,6,8,8
9a1700c400770fb4,23,48,3,4,6,6,9,8
9a1700c400770fb4,24,48,8,5,13,6,10,8
9a1700c400770fb4,6,49,9,0,13,4,2,9
9a1700c400770fb4,8,49,0,1,4,4,3,9
9a1700c400770fb4,10,49,0,2,3,4,4,9
9a1700c400770fb4,13,49,1,3,3,4,5,9
9a1700c400770fb4,21,50,3,0,7,5,8,9
9a1700c400770fb4,23,50,4,1,6,5,9,9
9a1700c400770fb4,24,50,9,2,13,5,10,9
9a1700c400770fb4,27,50,0,3,4,5,11,9
9a1700c400770fb4,30,50,0,4,4,5,12,9
9a1700c400770fb4,2,51,0,0,3,13,0,10
9a1700c400770fb4,5,51,0,1,3,13,1,10
9a1700c400770fb4,6,51,10,2,13,13,2,10
9a1700c400770fb4,8,51,1,3,4,13,3,10
9a1700c400770fb4,10,51,1,4,3,13,4,10
9a1700c400770fb4,13,51,2,5,3,13,5,10
9a1700c400770fb4,16,51,0,6,3,13,6,10
9a1700c400770fb4,19,51,0,7,3,13,7,10
9a1700c400770fb4,21,51,4,8,7,13,8,10
9a1700c400770fb4,23,51,5,9,6,13,9,10
9a1700c400770fb4,24,51,10,10,13,13,10,10
9a1700c400770fb4,27,51,1,11,4,13,11,10
9a1700c400770fb4,30,51,1,12,4,13,12,10
9a1700c400770fb4,2,52,1,0,3,5,0,11
9a1700c400770fb4,5,52,1,1,3,5,1,11
9a1700c400770fb4,6,52,11,2,13,5,2,11
9a1700c400770fb4,8,52,2,3,4,5,3,11
9a1700c400770fb4,10,52,2,4,3,5,4,11
9a1700c400770fb4,16,53,1,0,3,3,6,11
9a1700c400770fb4,19,53,1,1,3,3,7,11
9a1700c400770fb4,21,53,5,2,7,3,8,11
9a1700c400770fb4,24,54,11,0,13,3,10,11
9a1700c400770fb4,27,54,2,1,4,3,11,11
9a1700c400770fb4,30,54,2,2,4,3,12,11
9a1700c400770fb4,2,55,2,0,3,4,0,12
9a1700c400770fb4,5,55,2,1,3,4,1,12
9a1700c400770fb4,6,55,12,2,13,4,2,12
9a1700c400770fb4,8,55,3,3,4,4,3,12
9a1700c400770fb4,16,56,2,0,3,3,6,12
9a1700c400770fb4,19,56,2,1,3,3,7,12
9a1700c400770fb4,21,56,6,2,7,3,8,12
9a1700c400770fb4,24,57,12,0,13,3,10,12
9a1700c400770fb4,27,57,3,1,4,3,11,12
9a1700c400770fb4,30,57,3,2,4,3,12,12
f864b06b2bd0f14f,0,29,0,0,3,3,0,0
f864b06b2bd0f14f,3,29,0,1,3,3,1,0
f864b06b2bd0f14f,6,29,0,2,13,3,2,0
f864b06b2bd0f14f,11,30,0,0,8,3,5,0
f864b06b2bd0f14f,13,30,0,1,3,3,6,0
f864b06b2bd0f14f,16,30,0,2,3,3,7,0
f864b06b2bd0f14f,22,31,0,0,13,3,10,0
f864b06b2bd0f14f,23,31,0,1,3,3,11,0
f864b06b2bd0f14f,26,31,0,2,3,3,12,0
f864b06b2bd0f14f,0,32,1,0,3,4,0,1
f864b06b2bd0f14f,3,32,1,1,3,4,1,1
f864b06b2bd0f14f,6,32,1,2,13,4,2,1
f864b06b2bd0f14f,7,32,0,3,3,4,3,1
f864b06b2bd0f14f,11,33,1,0,8,3,5,1
f864b06b2bd0f14f,13,33,1,1,3,3,6,1
f864b06b2bd0f14f,16,33,1,2,3,3,7,1
f864b06b2bd0f14f,22,34,1,0,13,3,10,1
f864b06b2bd0f14f,23,34,1,1,3,3,11,1
f864b06b2bd0f14f,26,34,1,2,3,3,12,1
f864b06b2bd0f14f,0,35,2,0,3,13,0,2
f864b06b2bd0f14f,3,35,2,1,3,13,1,2
f864b06b2bd0f14f,6,35,2,2,13,13,2,2
f864b06b2bd0f14f,7,35,1,3,3,13,3,2
f864b06b2bd0f14f,9,35,0,4,3,13,4,2
f864b06b2bd0f14f,11,35,2,5,8,13,5,2
f864b06b2bd0f14f,13,35,2,6,3,13,6,2
f864b06b2bd0f14f,16,35,2,7,3,13,7,2
f864b06b2bd0f14f,18,35,0,8,4,13,8,2
f864b06b2bd0f14f,20,35,0,9,5,13,9,2
f864b06b2bd0f14f,22,35,2,10,13,13,10,2
f864b06b2bd0f14f,23,35,2,11,3,13,11,2
f864b06b2bd0f14f,26,35,2,12,3,13,12,2
f864b06b2bd0f14f,6,36,3,0,13,4,2,3
f864b06b2bd0f14f,7,36,2,1,3,4,3,3
f864b06b2bd0f14f,9,36,1,2,3,4,4,3
f864b06b2bd0f14f,11,36,3,3,8,4,5,3
f864b06b2bd0f14f,18,37,1,0,4,3,8,3
f864b06b2bd0f14f,20,37,1,1,5,3,9,3
f864b06b2bd0f14f,22,37,3,2,13,3,10,3
f864b06b2bd0f14f,1,38,0,0,4,3,0,4
f864b06b2bd0f14f,4,38,0,1,4,3,1,4
f864b06b2bd0f14f,6,38,4,2,13,3,2,4
f864b06b2bd0f14f,9,39,2,0,3,3,4,4
f864b06b2bd0f14f,11,39,4,1,8,3,5,4
f864b06b2bd0f14f,14,39,0,2,5,3,6,4
f864b06b2bd0f14f,18,40,2,0,4,3,8,4
f864b06b2bd0f14f,20,40,2,1,5,3,9,4
f864b06b2bd0f14f,22,40,4,2,13,3,10,4
f864b06b2bd0f14f,1,41,1,0,4,3,0,5
f864b06b2bd0f14f,4,41,1,1,4,3,1,5
f864b06b2bd0f14f,6,41,5,2,13,3,2,5
f864b06b2bd0f14f,11,42,5,0,8,8,5,5
f864b06b2bd0f14f,14,42,1,1,5,8,6,5
f864b06b2bd0f14f,17,42,0,2,8,8,7,5
f864b06b2bd0f14f,18,42,3,3,4,8,8,5
f864b06b2bd0f14f,20,42,3,4,5,8,9,5
f864b06b2bd0f14f,22,42,5,5,13,8,10,5
f864b06b2bd0f14f,24,42,0,6,4,8,11,5
f864b06b2bd0f14f,27,42,0,7,4,8,12,5
f864b06b2bd0f14f,1,43,2,0,4,4,0,6
f864b06b2bd0f14f,4,43,2,1,4,4,1,6
f864b06b2bd0f14f,6,43,6,2,13,4,2,6
f864b06b2bd0f14f,8,43,0,3,5,4,3,6
f864b06b2bd0f14f,11,44,6,0,8,3,5,6
f864b06b2bd0f14f,14,44,2,1,5,3,6,6
f864b06b2bd0f14f,17,44,1,2,8,3,7,6
f864b06b2bd0f14f,20,45,4,0,5,4,9,6
f864b06b2bd0f14f,22,45,6,1,13,4,10,6
f864b06b2bd0f14f,24,45,1,2,4,4,11,6
f864b06b2bd0f14f,27,45,1,3,4,4,12,6
f864b06b2bd0f14f,1,46,3,0,4,8,0,7
f864b06b2bd0f14f,4,46,3,1,4,8,1,7
f864b06b2bd0f14f,6,46,7,2,13,8,2,7
f864b06b2bd0f14f,8,46,1,3,5,8,3,7
f864b06b2bd0f14f,10,46,0,4,4,8,4,7
f864b06b2bd0f14f,11,46,7,5,8,8,5,7
f864b06b2bd0f14f,14,46,3,6,5,8,6,7
f864b06b2bd0f14f,17,46,2,7,8,8,7,7
f864b06b2bd0f14f,22,47,7,0,13,3,10,7
f864b06b2bd0f14f,24,47,2,1,4,3,11,7
f864b06b2bd0f14f,27,47,2,2,4,3,12,7
f864b06b2bd0f14f,6,48,8,0,13,3,2,8
f864b06b2bd0f14f,8,48,2,1,5,3,3,8
f864b06b2bd0f14f,10,48,1,2,4,3,4,8
f864b06b2bd0f14f,14,49,4,0,5,3,6,8
f864b06b2bd0f14f,17,49,3,1,8,3,7,8
f864b06b2bd0f14f,19,49,0,2,3,3,8,8
f864b06b2bd0f14f,22,50,8,0,13,3,10,8
f864b06b2bd0f14f,24,50,3,1,4,3,11,8
f864b06b2bd0f14f,27,50,3,2,4,3,12,8
f864b06b2bd0f14f,6,51,9,0,13,3,2,9
f864b06b2bd0f14f,8,51,3,1,5,3,3,9
f864b06b2bd0f14f,10,51,2,2,4,3,4,9
f864b06b2bd0f14f,17,52,4,0,8,4,7,9
f864b06b2bd0f14f,19,52,1,1,3,4,8,9
f864b06b2bd0f14f,21,52,0,2,3,4,9,9
f864b06b2bd0f14f,22,52,9,3,13,4,10,9
f864b06b2bd0f14f,2,53,0,0,3,13,0,10
f864b06b2bd0f14f,5,53,0,1,3,13,1,10
f864b06b2bd0f14f,6,53,10,2,13,13,2,10
f864b06b2bd0f14f,8,53,4,3,5,13,3,10
f864b06b2bd0f14f,10,53,3,4,4,13,4,10
f864b06b2bd0f14f,12,53,0,5,3,13,5,10
f864b06b2bd0f14f,15,53,0,6,3,13,6,10
f864b06b2bd0f14f,17,53,5,7,8,13,7,10
f864b06b2bd0f14f,19,53,2,8,3,13,8,10
f864b06b2bd0f14f,21,53,1,9,3,13,9,10
f864b06b2bd0f14f,22,53,10,10,13,13,10,10
f864b06b2bd0f14f,25,53,0,11,3,13,11,10
f864b06b2bd0f14f,28,53,0,12,3,13,12,10
f864b06b2bd0f14f,2,54,1,0,3,3,0,11
f864b06b2bd0f14f,5,54,1,1,3,3,1,11
f864b06b2bd0f14f,6,54,11,2,13,3,2,11
f864b06b2bd0f14f,12,55,1,0,3,3,5,11
f864b06b2bd0f14f,15,55,1,1,3,3,6,11
f864b06b2bd0f14f,17,55,6,2,8,3,7,11
f864b06b2bd0f14f,21,56,2,0,3,4,9,11
f864b06b2bd0f14f,22,56,11,1,13,4,10,11
f864b06b2bd0f14f,25,56,1,2,3,4,11,11
f864b06b2bd0f14f,28,56,1,3,3,4,12,11
f864b06b2bd0f14f,2,57,2,0,3,3,0,12
f864b06b2bd0f14f,5,57,2,1,3,3,1,12
f864b06b2bd0f14f,6,57,12,2,13,3,2,12
f864b06b2bd0f14f,12,58,2,0,3,3,5,12
f864b06b2bd0f14f,15,58,2,1,3,3,6,12
f864b06b2bd0f14f,17,58,7,2,8,3,7,12
f864b06b2bd0f14f,22,59,12,0,13,3,10,12
f864b06b2bd0f14f,25,59,2,1,3,3,11,12
f864b06b2bd0f14f,28,59,2,2,3,3,12,12
40f7195358254dd8,3,30,0,0,5,3,1,0
40f7195358254dd8,6,30,0,1,13,3,2,0
40f7195358254dd8,7,30,0,2,8,3,3,0
40f7195358254dd8,12,31,0,0,4,3,5,0
40f7195358254dd8,15,31,0,1,3,3,6,0
40f7195358254dd8,18,31,0,2,3,3,7,0
40f7195358254dd8,23,32,0,0,4,3,9,0
40f7195358254dd8,25,32,0,1,13,3,10,0
40f7195358254dd8,26,32,0,2,9,3,11,0
40f7195358254dd8,3,33,1,0,5,7,1,1
40f7195358254dd8,6,33,1,1,13,7,2,1
40f7195358254dd8,7,33,1,2,8,7,3,1
40f7195358254dd8,9,33,0,3,3,7,4,1
40f7195358254dd8,12,33,1,4,4,7,5,1
40f7195358254dd8,15,33,1,5,3,7,6,1
40f7195358254dd8,18,33,1,6,3,7,7,1
40f7195358254dd8,23,34,1,0,4,3,9,1
40f7195358254dd8,25,34,1,1,13,3,10,1
40f7195358254dd8,26,34,1,2,9,3,11,1
40f7195358254dd8,0,35,0,0,3,13,0,2
40f7195358254dd8,3,35,2,1,5,13,1,2
40f7195358254dd8,6,35,2,2,13,13,2,2
40f7195358254dd8,7,35,2,3,8,13,3,2
40f7195358254dd8,9,35,1,4,3,13,4,2
40f7195358254dd8,12,35,2,5,4,13,5,2
40f7195358254dd8,15,35,2,6,3,13,6,2
40f7195358254dd8,18,35,2,7,3,13,7,2
40f7195358254dd8,21,35,0,8,6,13,8,2
40f7195358254dd8,23,35,2,9,4,13,9,2
40f7195358254dd8,25,35,2,10,13,13,10,2
40f7195358254dd8,26,35,2,11,9,13,11,2
40f7195358254dd8,28,35,0,12,6,13,12,2
40f7195358254dd8,0,36,1,0,3,6,0,3
40f7195358254dd8,3,36,3,1,5,6,1,3
40f7195358254dd8,6,36,3,2,13,6,2,3
40f7195358254dd8,7,36,3,3,8,6,3,3
40f7195358254dd8,9,36,2,4,3,6,4,3
40f7195358254dd8,12,36,3,5,4,6,5,3
40f7195358254dd8,21,37,1,0,6,5,8,3
40f7195358254dd8,23,37,3,1,4,5,9,3
40f7195358254dd8,25,37,3,2,13,5,10,3
40f7195358254dd8,26,37,3,3,9,5,11,3
40f7195358254dd8,28,37,1,4,6,5,12,3
40f7195358254dd8,0,38,2,0,3,4,0,4
40f7195358254dd8,3,38,4,1,5,4,1,4
40f7195358254dd8,6,38,4,2,13,4,2,4
40f7195358254dd8,7,38,4,3,8,4,3,4
40f7195358254dd8,16,39,0,0,3,3,6,4
40f7195358254dd8,19,39,0,1,3,3,7,4
40f7195358254dd8,21,39,2,2,6,3,8,4
40f7195358254dd8,25,40,4,0,13,3,10,4
40f7195358254dd8,26,40,4,1,9,3,11,4
40f7195358254dd8,28,40,2,2,6,3,12,4
40f7195358254dd8,6,41,5,0,13,3,2,5
40f7195358254dd8,7,41,5,1,8,3,3,5
40f7195358254dd8,10,41,0,2,3,3,4,5
40f7195358254dd8,16,42,1,0,3,3,6,5
40f7195358254dd8,19,42,1,1,3,3,7,5
40f7195358254dd8,21,42,3,2,6,3,8,5
40f7195358254dd8,25,43,5,0,13,3,10,5
40f7195358254dd8,26,43,5,1,9,3,11,5
40f7195358254dd8,28,43,3,2,6,3,12,5
40f7195358254dd8,1,44,0,0,3,13,0,6
40f7195358254dd8,4,44,0,1,3,13,1,6
40f7195358254dd8,6,44,6,2,13,13,2,6
40f7195358254dd8,7,44,6,3,8,13,3,6
40f7195358254dd8,10,44,1,4,3,13,4,6
40f7195358254dd8,13,44,0,5,3,13,5,6
40f7195358254dd8,16,44,2,6,3,13,6,6
40f7195358254dd8,19,44,2,7,3,13,7,6
40f7195358254dd8,21,44,4,8,6,13,8,6
40f7195358254dd8,24,44,0,9,5,13,9,6
40f7195358254dd8,25,44,6,10,13,13,10,6
40f7195358254dd8,26,44,6,11,9,13,11,6
40f7195358254dd8,28,44,4,12,6,13,12,6
40f7195358254dd8,1,45,1,0,3,6,0,7
40f7195358254dd8,4,45,1,1,3,6,1,7
40f7195358254dd8,6,45,7,2,13,6,2,7
40f7195358254dd8,7,45,7,3,8,6,3,7
40f7195358254dd8,10,45,2,4,3,6,4,7
40f7195358254dd8,13,45,1,5,3,6,5,7
40f7195358254dd8,21,46,5,0,6,5,8,7
40f7195358254dd8,24,46,1,1,5,5,9,7
40f7195358254dd8,25,46,7,2,13,5,10,7
40f7195358254dd8,26,46,7,3,9,5,11,7
40f7195358254dd8,28,46,5,4,6,5,12,7
40f7195358254dd8,1,47,2,0,3,3,0,8
40f7195358254dd8,4,47,2,1,3,3,1,8
40f7195358254dd8,6,47,8,2,13,3,2,8
40f7195358254dd8,13,48,2,0,3,3,5,8
40f7195358254dd8,17,48,0,1,5,3,6,8
40f7195358254dd8,20,48,0,2,5,3,7,8
40f7195358254dd8,24,49,2,0,5,3,9,8
40f7195358254dd8,25,49,8,1,13,3,10,8
40f7195358254dd8,26,49,8,2,9,3,11,8
40f7195358254dd8,6,50,9,0,13,3,2,9
40f7195358254dd8,8,50,0,1,3,3,3,9
40f7195358254dd8,11,50,0,2,3,3,4,9
40f7195358254dd8,17,51,1,0,5,5,6,9
40f7195358254dd8,20,51,1,1,5,5,7,9
40f7195358254dd8,22,51,0,2,3,5,8,9
40f7195358254dd8,24,51,3,3,5,5,9,9
40f7195358254dd8,25,51,9,4,13,5,10,9
40f7195358254dd8,2,52,0,0,3,13,0,10
40f7195358254dd8,5,52,0,1,3,13,1,10
40f7195358254dd8,6,52,10,2,13,13,2,10
40f7195358254dd8,8,52,1,3,3,13,3,10
40f7195358254dd8,11,52,1,4,3,13,4,10
40f7195358254dd8,14,52,0,5,3,13,5,10
40f7195358254dd8,17,52,2,6,5,13,6,10
40f7195358254dd8,20,52,2,7,5,13,7,10
40f7195358254dd8,22,52,1,8,3,13,8,10
40f7195358254dd8,24,52,4,9,5,13,9,10
40f7195358254dd8,25,52,10,10,13,13,10,10
40f7195358254dd8,27,52,0,11,3,13,11,10
40f7195358254dd8,29,52,0,12,3,13,12,10
40f7195358254dd8,2,53,1,0,3,9,0,11
40f7195358254dd8,5,53,1,1,3,9,1,11
40f7195358254dd8,6,53,11,2,13,9,2,11
40f7195358254dd8,8,53,2,3,3,9,3,11
40f7195358254dd8,11,53,2,4,3,9,4,11
40f7195358254dd8,14,53,1,5,3,9,5,11
40f7195358254dd8,17,53,3,6,5,9,6,11
40f7195358254dd8,20,53,3,7,5,9,7,11
40f7195358254dd8,22,53,2,8,3,9,8,11
40f7195358254dd8,25,54,11,0,13,3,10,11
40f7195358254dd8,27,54,1,1,3,3,11,11
40f7195358254dd8,29,54,1,2,3,3,12,11
40f7195358254dd8,2,55,2,0,3,3,0,12
40f7195358254dd8,5,55,2,1,3,3,1,12
40f7195358254dd8,6,55,12,2,13,3,2,12
40f7195358254dd8,14,56,2,0,3,3,5,12
40f7195358254dd8,17,56,4,1,5,3,6,12
40f7195358254dd8,20,56,4,2,5,3,7,12
40f7195358254dd8,25,57,12,0,13,3,10,12
40f7195358254dd8,27,57,2,1,3,3,11,12
40f7195358254dd8,29,57,2,2,3,3,12,12
b0a54fc00016a1eb,4,30,0,0,13,4,2,0
b0a54fc00016a1eb,5,30,0,1,3,4,3,0
b0a54fc00016a1eb,8,30,0,2,3,4,4,0
b0a54fc00016a1eb,11,30,0,3,4,4,5,0
b0a54fc00016a1eb,19,31,0,0,5,5,8,0
b0a54fc00016a1eb,21,31,0,1,7,5,9,0
b0a54fc00016a1eb,23,31,0,2,13,5,10,0
b0a54fc00016a1eb,24,31,0,3,3,5,11,0
b0a54fc00016a1eb,27,31,0,4,3,5,12,0
b0a54fc00016a1eb,4,32,1,0,13,5,2,1
b0a54fc00016a1eb,5,32,1,1,3,5,3,1
b0a54fc00016a1eb,8,32,1,2,3,5,4,1
b0a54fc00016a1eb,11,32,1,3,4,5,5,1
