template,slot,direction,row,col,length,cells,initialCanonicalDomainSize,initialDomainRef
fecaa8477241153a,51,down,0,11,9,"[[0, 11], [1, 11], [2, 11], [3, 11], [4, 11], [5, 11], [6, 11], [7, 11], [8, 11]]",201,initial_domains.json:canonicalByLength:9
fecaa8477241153a,52,down,10,11,3,"[[10, 11], [11, 11], [12, 11]]",182,initial_domains.json:canonicalByLength:3
fecaa8477241153a,53,down,2,12,3,"[[2, 12], [3, 12], [4, 12]]",182,initial_domains.json:canonicalByLength:3
fecaa8477241153a,54,down,6,12,3,"[[6, 12], [7, 12], [8, 12]]",182,initial_domains.json:canonicalByLength:3
fecaa8477241153a,55,down,10,12,3,"[[10, 12], [11, 12], [12, 12]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,0,across,0,0,5,"[[0, 0], [0, 1], [0, 2], [0, 3], [0, 4]]",398,initial_domains.json:canonicalByLength:5
70601e118575adb3,1,across,0,7,4,"[[0, 7], [0, 8], [0, 9], [0, 10]]",392,initial_domains.json:canonicalByLength:4
70601e118575adb3,2,across,1,0,5,"[[1, 0], [1, 1], [1, 2], [1, 3], [1, 4]]",398,initial_domains.json:canonicalByLength:5
70601e118575adb3,3,across,1,7,4,"[[1, 7], [1, 8], [1, 9], [1, 10]]",392,initial_domains.json:canonicalByLength:4
70601e118575adb3,4,across,2,0,13,"[[2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [2, 12]]",33,initial_domains.json:canonicalByLength:13
70601e118575adb3,5,across,3,2,7,"[[3, 2], [3, 3], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8]]",456,initial_domains.json:canonicalByLength:7
70601e118575adb3,6,across,3,10,3,"[[3, 10], [3, 11], [3, 12]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,7,across,4,0,3,"[[4, 0], [4, 1], [4, 2]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,8,across,4,4,3,"[[4, 4], [4, 5], [4, 6]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,9,across,4,9,4,"[[4, 9], [4, 10], [4, 11], [4, 12]]",392,initial_domains.json:canonicalByLength:4
70601e118575adb3,10,across,5,0,3,"[[5, 0], [5, 1], [5, 2]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,11,across,5,4,3,"[[5, 4], [5, 5], [5, 6]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,12,across,5,9,3,"[[5, 9], [5, 10], [5, 11]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,13,across,6,0,6,"[[6, 0], [6, 1], [6, 2], [6, 3], [6, 4], [6, 5]]",408,initial_domains.json:canonicalByLength:6
70601e118575adb3,14,across,6,7,6,"[[6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12]]",408,initial_domains.json:canonicalByLength:6
70601e118575adb3,15,across,7,1,3,"[[7, 1], [7, 2], [7, 3]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,16,across,7,6,3,"[[7, 6], [7, 7], [7, 8]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,17,across,7,10,3,"[[7, 10], [7, 11], [7, 12]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,18,across,8,0,4,"[[8, 0], [8, 1], [8, 2], [8, 3]]",392,initial_domains.json:canonicalByLength:4
70601e118575adb3,19,across,8,6,3,"[[8, 6], [8, 7], [8, 8]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,20,across,8,10,3,"[[8, 10], [8, 11], [8, 12]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,21,across,9,0,3,"[[9, 0], [9, 1], [9, 2]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,22,across,9,4,7,"[[9, 4], [9, 5], [9, 6], [9, 7], [9, 8], [9, 9], [9, 10]]",456,initial_domains.json:canonicalByLength:7
70601e118575adb3,23,across,10,0,13,"[[10, 0], [10, 1], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12]]",33,initial_domains.json:canonicalByLength:13
70601e118575adb3,24,across,11,2,4,"[[11, 2], [11, 3], [11, 4], [11, 5]]",392,initial_domains.json:canonicalByLength:4
70601e118575adb3,25,across,11,8,5,"[[11, 8], [11, 9], [11, 10], [11, 11], [11, 12]]",398,initial_domains.json:canonicalByLength:5
70601e118575adb3,26,across,12,2,4,"[[12, 2], [12, 3], [12, 4], [12, 5]]",392,initial_domains.json:canonicalByLength:4
70601e118575adb3,27,across,12,8,5,"[[12, 8], [12, 9], [12, 10], [12, 11], [12, 12]]",398,initial_domains.json:canonicalByLength:5
70601e118575adb3,28,down,0,0,3,"[[0, 0], [1, 0], [2, 0]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,29,down,4,0,3,"[[4, 0], [5, 0], [6, 0]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,30,down,8,0,3,"[[8, 0], [9, 0], [10, 0]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,31,down,0,1,3,"[[0, 1], [1, 1], [2, 1]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,32,down,4,1,7,"[[4, 1], [5, 1], [6, 1], [7, 1], [8, 1], [9, 1], [10, 1]]",456,initial_domains.json:canonicalByLength:7
70601e118575adb3,33,down,0,2,13,"[[0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [11, 2], [12, 2]]",33,initial_domains.json:canonicalByLength:13
70601e118575adb3,34,down,0,3,4,"[[0, 3], [1, 3], [2, 3], [3, 3]]",392,initial_domains.json:canonicalByLength:4
70601e118575adb3,35,down,6,3,3,"[[6, 3], [7, 3], [8, 3]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,36,down,10,3,3,"[[10, 3], [11, 3], [12, 3]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,37,down,0,4,7,"[[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4]]",456,initial_domains.json:canonicalByLength:7
70601e118575adb3,38,down,9,4,4,"[[9, 4], [10, 4], [11, 4], [12, 4]]",392,initial_domains.json:canonicalByLength:4
70601e118575adb3,39,down,2,5,5,"[[2, 5], [3, 5], [4, 5], [5, 5], [6, 5]]",398,initial_domains.json:canonicalByLength:5
70601e118575adb3,40,down,9,5,4,"[[9, 5], [10, 5], [11, 5], [12, 5]]",392,initial_domains.json:canonicalByLength:4
70601e118575adb3,41,down,2,6,4,"[[2, 6], [3, 6], [4, 6], [5, 6]]",392,initial_domains.json:canonicalByLength:4
70601e118575adb3,42,down,7,6,4,"[[7, 6], [8, 6], [9, 6], [10, 6]]",392,initial_domains.json:canonicalByLength:4
70601e118575adb3,43,down,0,7,4,"[[0, 7], [1, 7], [2, 7], [3, 7]]",392,initial_domains.json:canonicalByLength:4
70601e118575adb3,44,down,6,7,5,"[[6, 7], [7, 7], [8, 7], [9, 7], [10, 7]]",398,initial_domains.json:canonicalByLength:5
70601e118575adb3,45,down,0,8,4,"[[0, 8], [1, 8], [2, 8], [3, 8]]",392,initial_domains.json:canonicalByLength:4
70601e118575adb3,46,down,6,8,7,"[[6, 8], [7, 8], [8, 8], [9, 8], [10, 8], [11, 8], [12, 8]]",456,initial_domains.json:canonicalByLength:7
70601e118575adb3,47,down,0,9,3,"[[0, 9], [1, 9], [2, 9]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,48,down,4,9,3,"[[4, 9], [5, 9], [6, 9]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,49,down,9,9,4,"[[9, 9], [10, 9], [11, 9], [12, 9]]",392,initial_domains.json:canonicalByLength:4
70601e118575adb3,50,down,0,10,13,"[[0, 10], [1, 10], [2, 10], [3, 10], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10], [9, 10], [10, 10], [11, 10], [12, 10]]",33,initial_domains.json:canonicalByLength:13
70601e118575adb3,51,down,2,11,7,"[[2, 11], [3, 11], [4, 11], [5, 11], [6, 11], [7, 11], [8, 11]]",456,initial_domains.json:canonicalByLength:7
70601e118575adb3,52,down,10,11,3,"[[10, 11], [11, 11], [12, 11]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,53,down,2,12,3,"[[2, 12], [3, 12], [4, 12]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,54,down,6,12,3,"[[6, 12], [7, 12], [8, 12]]",182,initial_domains.json:canonicalByLength:3
70601e118575adb3,55,down,10,12,3,"[[10, 12], [11, 12], [12, 12]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,0,across,0,0,3,"[[0, 0], [0, 1], [0, 2]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,1,across,0,5,4,"[[0, 5], [0, 6], [0, 7], [0, 8]]",392,initial_domains.json:canonicalByLength:4
af5f4c9593a4bb66,2,across,0,10,3,"[[0, 10], [0, 11], [0, 12]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,3,across,1,0,3,"[[1, 0], [1, 1], [1, 2]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,4,across,1,5,4,"[[1, 5], [1, 6], [1, 7], [1, 8]]",392,initial_domains.json:canonicalByLength:4
af5f4c9593a4bb66,5,across,1,10,3,"[[1, 10], [1, 11], [1, 12]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,6,across,2,0,13,"[[2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [2, 12]]",33,initial_domains.json:canonicalByLength:13
af5f4c9593a4bb66,7,across,3,2,5,"[[3, 2], [3, 3], [3, 4], [3, 5], [3, 6]]",398,initial_domains.json:canonicalByLength:5
af5f4c9593a4bb66,8,across,3,9,3,"[[3, 9], [3, 10], [3, 11]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,9,across,4,2,4,"[[4, 2], [4, 3], [4, 4], [4, 5]]",392,initial_domains.json:canonicalByLength:4
af5f4c9593a4bb66,10,across,4,8,3,"[[4, 8], [4, 9], [4, 10]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,11,across,5,0,4,"[[5, 0], [5, 1], [5, 2], [5, 3]]",392,initial_domains.json:canonicalByLength:4
af5f4c9593a4bb66,12,across,5,6,7,"[[5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [5, 12]]",456,initial_domains.json:canonicalByLength:7
af5f4c9593a4bb66,13,across,6,0,4,"[[6, 0], [6, 1], [6, 2], [6, 3]]",392,initial_domains.json:canonicalByLength:4
af5f4c9593a4bb66,14,across,6,6,3,"[[6, 6], [6, 7], [6, 8]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,15,across,6,10,3,"[[6, 10], [6, 11], [6, 12]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,16,across,7,0,3,"[[7, 0], [7, 1], [7, 2]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,17,across,7,4,4,"[[7, 4], [7, 5], [7, 6], [7, 7]]",392,initial_domains.json:canonicalByLength:4
af5f4c9593a4bb66,18,across,7,10,3,"[[7, 10], [7, 11], [7, 12]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,19,across,8,0,3,"[[8, 0], [8, 1], [8, 2]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,20,across,8,4,3,"[[8, 4], [8, 5], [8, 6]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,21,across,8,9,3,"[[8, 9], [8, 10], [8, 11]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,22,across,9,0,6,"[[9, 0], [9, 1], [9, 2], [9, 3], [9, 4], [9, 5]]",408,initial_domains.json:canonicalByLength:6
af5f4c9593a4bb66,23,across,9,8,3,"[[9, 8], [9, 9], [9, 10]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,24,across,10,0,13,"[[10, 0], [10, 1], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12]]",33,initial_domains.json:canonicalByLength:13
af5f4c9593a4bb66,25,across,11,1,3,"[[11, 1], [11, 2], [11, 3]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,26,across,11,5,4,"[[11, 5], [11, 6], [11, 7], [11, 8]]",392,initial_domains.json:canonicalByLength:4
af5f4c9593a4bb66,27,across,11,10,3,"[[11, 10], [11, 11], [11, 12]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,28,across,12,1,3,"[[12, 1], [12, 2], [12, 3]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,29,across,12,5,3,"[[12, 5], [12, 6], [12, 7]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,30,across,12,10,3,"[[12, 10], [12, 11], [12, 12]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,31,down,0,0,3,"[[0, 0], [1, 0], [2, 0]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,32,down,5,0,6,"[[5, 0], [6, 0], [7, 0], [8, 0], [9, 0], [10, 0]]",408,initial_domains.json:canonicalByLength:6
af5f4c9593a4bb66,33,down,0,1,3,"[[0, 1], [1, 1], [2, 1]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,34,down,5,1,8,"[[5, 1], [6, 1], [7, 1], [8, 1], [9, 1], [10, 1], [11, 1], [12, 1]]",220,initial_domains.json:canonicalByLength:8
af5f4c9593a4bb66,35,down,0,2,13,"[[0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [11, 2], [12, 2]]",33,initial_domains.json:canonicalByLength:13
af5f4c9593a4bb66,36,down,2,3,5,"[[2, 3], [3, 3], [4, 3], [5, 3], [6, 3]]",398,initial_domains.json:canonicalByLength:5
af5f4c9593a4bb66,37,down,9,3,4,"[[9, 3], [10, 3], [11, 3], [12, 3]]",392,initial_domains.json:canonicalByLength:4
af5f4c9593a4bb66,38,down,2,4,3,"[[2, 4], [3, 4], [4, 4]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,39,down,7,4,4,"[[7, 4], [8, 4], [9, 4], [10, 4]]",392,initial_domains.json:canonicalByLength:4
af5f4c9593a4bb66,40,down,0,5,5,"[[0, 5], [1, 5], [2, 5], [3, 5], [4, 5]]",398,initial_domains.json:canonicalByLength:5
af5f4c9593a4bb66,41,down,7,5,6,"[[7, 5], [8, 5], [9, 5], [10, 5], [11, 5], [12, 5]]",408,initial_domains.json:canonicalByLength:6
af5f4c9593a4bb66,42,down,0,6,4,"[[0, 6], [1, 6], [2, 6], [3, 6]]",392,initial_domains.json:canonicalByLength:4
af5f4c9593a4bb66,43,down,5,6,4,"[[5, 6], [6, 6], [7, 6], [8, 6]]",392,initial_domains.json:canonicalByLength:4
af5f4c9593a4bb66,44,down,10,6,3,"[[10, 6], [11, 6], [12, 6]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,45,down,0,7,3,"[[0, 7], [1, 7], [2, 7]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,46,down,5,7,3,"[[5, 7], [6, 7], [7, 7]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,47,down,10,7,3,"[[10, 7], [11, 7], [12, 7]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,48,down,0,8,3,"[[0, 8], [1, 8], [2, 8]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,49,down,4,8,3,"[[4, 8], [5, 8], [6, 8]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,50,down,9,8,3,"[[9, 8], [10, 8], [11, 8]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,51,down,2,9,4,"[[2, 9], [3, 9], [4, 9], [5, 9]]",392,initial_domains.json:canonicalByLength:4
af5f4c9593a4bb66,52,down,8,9,3,"[[8, 9], [9, 9], [10, 9]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,53,down,0,10,13,"[[0, 10], [1, 10], [2, 10], [3, 10], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10], [9, 10], [10, 10], [11, 10], [12, 10]]",33,initial_domains.json:canonicalByLength:13
af5f4c9593a4bb66,54,down,0,11,4,"[[0, 11], [1, 11], [2, 11], [3, 11]]",392,initial_domains.json:canonicalByLength:4
af5f4c9593a4bb66,55,down,5,11,4,"[[5, 11], [6, 11], [7, 11], [8, 11]]",392,initial_domains.json:canonicalByLength:4
af5f4c9593a4bb66,56,down,10,11,3,"[[10, 11], [11, 11], [12, 11]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,57,down,0,12,3,"[[0, 12], [1, 12], [2, 12]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,58,down,5,12,3,"[[5, 12], [6, 12], [7, 12]]",182,initial_domains.json:canonicalByLength:3
af5f4c9593a4bb66,59,down,10,12,3,"[[10, 12], [11, 12], [12, 12]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,0,across,0,2,3,"[[0, 2], [0, 3], [0, 4]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,1,across,0,7,6,"[[0, 7], [0, 8], [0, 9], [0, 10], [0, 11], [0, 12]]",408,initial_domains.json:canonicalByLength:6
3af245c94e5e6a63,2,across,1,0,5,"[[1, 0], [1, 1], [1, 2], [1, 3], [1, 4]]",398,initial_domains.json:canonicalByLength:5
3af245c94e5e6a63,3,across,1,7,6,"[[1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12]]",408,initial_domains.json:canonicalByLength:6
3af245c94e5e6a63,4,across,2,0,13,"[[2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [2, 12]]",33,initial_domains.json:canonicalByLength:13
3af245c94e5e6a63,5,across,3,0,7,"[[3, 0], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5], [3, 6]]",456,initial_domains.json:canonicalByLength:7
3af245c94e5e6a63,6,across,3,9,3,"[[3, 9], [3, 10], [3, 11]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,7,across,4,1,3,"[[4, 1], [4, 2], [4, 3]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,8,across,4,5,6,"[[4, 5], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10]]",408,initial_domains.json:canonicalByLength:6
3af245c94e5e6a63,9,across,5,0,4,"[[5, 0], [5, 1], [5, 2], [5, 3]]",392,initial_domains.json:canonicalByLength:4
3af245c94e5e6a63,10,across,5,6,3,"[[5, 6], [5, 7], [5, 8]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,11,across,5,10,3,"[[5, 10], [5, 11], [5, 12]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,12,across,6,0,3,"[[6, 0], [6, 1], [6, 2]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,13,across,6,4,5,"[[6, 4], [6, 5], [6, 6], [6, 7], [6, 8]]",398,initial_domains.json:canonicalByLength:5
3af245c94e5e6a63,14,across,6,10,3,"[[6, 10], [6, 11], [6, 12]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,15,across,7,0,3,"[[7, 0], [7, 1], [7, 2]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,16,across,7,4,3,"[[7, 4], [7, 5], [7, 6]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,17,across,7,9,4,"[[7, 9], [7, 10], [7, 11], [7, 12]]",392,initial_domains.json:canonicalByLength:4
3af245c94e5e6a63,18,across,8,2,6,"[[8, 2], [8, 3], [8, 4], [8, 5], [8, 6], [8, 7]]",408,initial_domains.json:canonicalByLength:6
3af245c94e5e6a63,19,across,8,9,3,"[[8, 9], [8, 10], [8, 11]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,20,across,9,1,3,"[[9, 1], [9, 2], [9, 3]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,21,across,9,6,7,"[[9, 6], [9, 7], [9, 8], [9, 9], [9, 10], [9, 11], [9, 12]]",456,initial_domains.json:canonicalByLength:7
3af245c94e5e6a63,22,across,10,0,13,"[[10, 0], [10, 1], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12]]",33,initial_domains.json:canonicalByLength:13
3af245c94e5e6a63,23,across,11,0,6,"[[11, 0], [11, 1], [11, 2], [11, 3], [11, 4], [11, 5]]",408,initial_domains.json:canonicalByLength:6
3af245c94e5e6a63,24,across,11,8,5,"[[11, 8], [11, 9], [11, 10], [11, 11], [11, 12]]",398,initial_domains.json:canonicalByLength:5
3af245c94e5e6a63,25,across,12,0,6,"[[12, 0], [12, 1], [12, 2], [12, 3], [12, 4], [12, 5]]",408,initial_domains.json:canonicalByLength:6
3af245c94e5e6a63,26,across,12,8,3,"[[12, 8], [12, 9], [12, 10]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,27,down,1,0,3,"[[1, 0], [2, 0], [3, 0]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,28,down,5,0,3,"[[5, 0], [6, 0], [7, 0]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,29,down,10,0,3,"[[10, 0], [11, 0], [12, 0]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,30,down,1,1,7,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]",456,initial_domains.json:canonicalByLength:7
3af245c94e5e6a63,31,down,9,1,4,"[[9, 1], [10, 1], [11, 1], [12, 1]]",392,initial_domains.json:canonicalByLength:4
3af245c94e5e6a63,32,down,0,2,13,"[[0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [11, 2], [12, 2]]",33,initial_domains.json:canonicalByLength:13
3af245c94e5e6a63,33,down,0,3,6,"[[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3]]",408,initial_domains.json:canonicalByLength:6
3af245c94e5e6a63,34,down,8,3,5,"[[8, 3], [9, 3], [10, 3], [11, 3], [12, 3]]",398,initial_domains.json:canonicalByLength:5
3af245c94e5e6a63,35,down,0,4,4,"[[0, 4], [1, 4], [2, 4], [3, 4]]",392,initial_domains.json:canonicalByLength:4
3af245c94e5e6a63,36,down,6,4,3,"[[6, 4], [7, 4], [8, 4]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,37,down,10,4,3,"[[10, 4], [11, 4], [12, 4]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,38,down,2,5,3,"[[2, 5], [3, 5], [4, 5]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,39,down,6,5,3,"[[6, 5], [7, 5], [8, 5]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,40,down,10,5,3,"[[10, 5], [11, 5], [12, 5]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,41,down,2,6,9,"[[2, 6], [3, 6], [4, 6], [5, 6], [6, 6], [7, 6], [8, 6], [9, 6], [10, 6]]",201,initial_domains.json:canonicalByLength:9
3af245c94e5e6a63,42,down,0,7,3,"[[0, 7], [1, 7], [2, 7]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,43,down,4,7,3,"[[4, 7], [5, 7], [6, 7]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,44,down,8,7,3,"[[8, 7], [9, 7], [10, 7]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,45,down,0,8,3,"[[0, 8], [1, 8], [2, 8]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,46,down,4,8,3,"[[4, 8], [5, 8], [6, 8]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,47,down,9,8,4,"[[9, 8], [10, 8], [11, 8], [12, 8]]",392,initial_domains.json:canonicalByLength:4
3af245c94e5e6a63,48,down,0,9,5,"[[0, 9], [1, 9], [2, 9], [3, 9], [4, 9]]",398,initial_domains.json:canonicalByLength:5
3af245c94e5e6a63,49,down,7,9,6,"[[7, 9], [8, 9], [9, 9], [10, 9], [11, 9], [12, 9]]",408,initial_domains.json:canonicalByLength:6
3af245c94e5e6a63,50,down,0,10,13,"[[0, 10], [1, 10], [2, 10], [3, 10], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10], [9, 10], [10, 10], [11, 10], [12, 10]]",33,initial_domains.json:canonicalByLength:13
3af245c94e5e6a63,51,down,0,11,4,"[[0, 11], [1, 11], [2, 11], [3, 11]]",392,initial_domains.json:canonicalByLength:4
3af245c94e5e6a63,52,down,5,11,7,"[[5, 11], [6, 11], [7, 11], [8, 11], [9, 11], [10, 11], [11, 11]]",456,initial_domains.json:canonicalByLength:7
3af245c94e5e6a63,53,down,0,12,3,"[[0, 12], [1, 12], [2, 12]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,54,down,5,12,3,"[[5, 12], [6, 12], [7, 12]]",182,initial_domains.json:canonicalByLength:3
3af245c94e5e6a63,55,down,9,12,3,"[[9, 12], [10, 12], [11, 12]]",182,initial_domains.json:canonicalByLength:3
4e745c6270f29d6b,0,across,0,2,3,"[[0, 2], [0, 3], [0, 4]]",182,initial_domains.json:canonicalByLength:3
4e745c6270f29d6b,1,across,0,7,6,"[[0, 7], [0, 8], [0, 9], [0, 10], [0, 11], [0, 12]]",408,initial_domains.json:canonicalByLength:6
4e745c6270f29d6b,2,across,1,0,6,"[[1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5]]",408,initial_domains.json:canonicalByLength:6
4e745c6270f29d6b,3,across,1,7,6,"[[1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12]]",408,initial_domains.json:canonicalByLength:6
4e745c6270f29d6b,4,across,2,0,13,"[[2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [2, 12]]",33,initial_domains.json:canonicalByLength:13
4e745c6270f29d6b,5,across,3,0,7,"[[3, 0], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5], [3, 6]]",456,initial_domains.json:canonicalByLength:7
4e745c6270f29d6b,6,across,3,9,3,"[[3, 9], [3, 10], [3, 11]]",182,initial_domains.json:canonicalByLength:3
4e745c6270f29d6b,7,across,4,1,3,"[[4, 1], [4, 2], [4, 3]]",182,initial_domains.json:canonicalByLength:3
