priority,category,english,arabic,source_ids,reason,suggestion
"3","multiple-meanings","HOSTESS","مضيفة | المضيفة","h15133:t0 h15133:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","HOSTESS","مضيفة | المضيفة","h15133:t0 h15133:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","CLEO","كليو","h15134:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MOSQUITOES","البعوض","h15135:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","TANGLED","متشابكة","h15136:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","LILO","ليلو","h15137:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FRYING","القلي","h15138:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SURRENDERED","استسلمت","h15139:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","AZIZ","عزيز","h15140:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CONVERGED","تقاربت","h15141:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SABA","سابا","h15142:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","GUSTAV","غوستاف","h15143:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MURANO","مورانو","h15144:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ISOTOPES","النظائر","h15145:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","COLES","كولز","h15146:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DISSENTING","مخالف","h15147:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MELEE","معترك","h15148:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","RADCLIFFE","رادكليف","h15149:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","COUNTESS","الكونتيسة","h15150:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","LLAMA","لاما","h15151:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SALVATORE","سالفاتور","h15152:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","VOWEL","مصوت","h15153:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","COB","عرنوس الذرة","h15154:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CORONATION","التتويج","h15155:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ISABELLE","ايزابيل","h15156:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","NAGOYA","ناغويا","h15157:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","GORMAN","جورمان","h15158:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","APOSTOLIC","الرسولية","h15159:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","TREBLE","تريبل","h15160:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SHOVEL","مجرفة","h15161:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CORBIN","كوربين","h15162:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MASHED","المهروسة","h15163:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DARLENE","دارلين","h15164:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","HENSON","هينسون","h15165:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","UNFOLDING","تتكشف","h15166:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","TOTTENHAM","توتنهام","h15167:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DESERTS","الصحارى","h15168:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","WILBUR","ويلبر","h15169:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PEROXIDE","بيروكسيد","h15170:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
