"seed","size","mode","template","attempt","row","col","direction","length","pattern","constraints","liveDomain","fullPoolMatches","fullPoolUnused","sampledUnused","reason","observerReason"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","down","4","?ذر?","[{""position"":1,""characters"":[""ذ""]},{""position"":2,""characters"":[""ر""]}]","0","1","1","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","3","across","4","ب??ه","[{""position"":0,""characters"":[""ب""]},{""position"":3,""characters"":[""ه""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل??اا?","[{""position"":1,""characters"":[""ل""]},{""position"":4,""characters"":[""ا""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","6","down","2","ور","[{""position"":0,""characters"":[""و""]},{""position"":1,""characters"":[""ر""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل??ياص","[{""position"":1,""characters"":[""ل""]},{""position"":4,""characters"":[""ي""]},{""position"":5,""characters"":[""ا""]},{""position"":6,""characters"":[""ص""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل??يار","[{""position"":1,""characters"":[""ل""]},{""position"":4,""characters"":[""ي""]},{""position"":5,""characters"":[""ا""]},{""position"":6,""characters"":[""ر""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل??ياح","[{""position"":1,""characters"":[""ل""]},{""position"":4,""characters"":[""ي""]},{""position"":5,""characters"":[""ا""]},{""position"":6,""characters"":[""ح""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل??لاط","[{""position"":1,""characters"":[""ل""]},{""position"":4,""characters"":[""ل""]},{""position"":5,""characters"":[""ا""]},{""position"":6,""characters"":[""ط""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل??لاس","[{""position"":1,""characters"":[""ل""]},{""position"":4,""characters"":[""ل""]},{""position"":5,""characters"":[""ا""]},{""position"":6,""characters"":[""س""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل??لال","[{""position"":1,""characters"":[""ل""]},{""position"":4,""characters"":[""ل""]},{""position"":5,""characters"":[""ا""]},{""position"":6,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل?رلا?","[{""position"":1,""characters"":[""ل""]},{""position"":3,""characters"":[""ر""]},{""position"":4,""characters"":[""ل""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل?تلا?","[{""position"":1,""characters"":[""ل""]},{""position"":3,""characters"":[""ت""]},{""position"":4,""characters"":[""ل""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل?نلا?","[{""position"":1,""characters"":[""ل""]},{""position"":3,""characters"":[""ن""]},{""position"":4,""characters"":[""ل""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل??لاو","[{""position"":1,""characters"":[""ل""]},{""position"":4,""characters"":[""ل""]},{""position"":5,""characters"":[""ا""]},{""position"":6,""characters"":[""و""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","across","2","?ة","[{""position"":1,""characters"":[""ة""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","down","4","?لل?","[{""position"":1,""characters"":[""ل""]},{""position"":2,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","6","4","across","2","?ا","[{""position"":1,""characters"":[""ا""]}]","0","4","0","0","used-word exhaustion","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","down","4","?فل?","[{""position"":1,""characters"":[""ف""]},{""position"":2,""characters"":[""ل""]}]","0","5","5","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","down","4","?كل?","[{""position"":1,""characters"":[""ك""]},{""position"":2,""characters"":[""ل""]}]","0","6","6","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","3","across","4","ز??ا","[{""position"":0,""characters"":[""ز""]},{""position"":3,""characters"":[""ا""]}]","0","1","1","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل??كا?","[{""position"":1,""characters"":[""ل""]},{""position"":4,""characters"":[""ك""]},{""position"":5,""characters"":[""ا""]}]","0","1","1","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?ت??دل?","[{""position"":1,""characters"":[""ت""]},{""position"":4,""characters"":[""د""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?ي??دل?","[{""position"":1,""characters"":[""ي""]},{""position"":4,""characters"":[""د""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?ل??دل?","[{""position"":1,""characters"":[""ل""]},{""position"":4,""characters"":[""د""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","down","4","?سق?","[{""position"":1,""characters"":[""س""]},{""position"":2,""characters"":[""ق""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","down","4","?ظق?","[{""position"":1,""characters"":[""ظ""]},{""position"":2,""characters"":[""ق""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل?وصا?","[{""position"":1,""characters"":[""ل""]},{""position"":3,""characters"":[""و""]},{""position"":4,""characters"":[""ص""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","down","4","?خق?","[{""position"":1,""characters"":[""خ""]},{""position"":2,""characters"":[""ق""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل?بعا?","[{""position"":1,""characters"":[""ل""]},{""position"":3,""characters"":[""ب""]},{""position"":4,""characters"":[""ع""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل?وعا?","[{""position"":1,""characters"":[""ل""]},{""position"":3,""characters"":[""و""]},{""position"":4,""characters"":[""ع""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","down","4","?عق?","[{""position"":1,""characters"":[""ع""]},{""position"":2,""characters"":[""ق""]}]","0","3","3","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل?وقا?","[{""position"":1,""characters"":[""ل""]},{""position"":3,""characters"":[""و""]},{""position"":4,""characters"":[""ق""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","down","4","?قق?","[{""position"":1,""characters"":[""ق""]},{""position"":2,""characters"":[""ق""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","3","across","4","م??ي","[{""position"":0,""characters"":[""م""]},{""position"":3,""characters"":[""ي""]}]","0","7","7","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل?بلا?","[{""position"":1,""characters"":[""ل""]},{""position"":3,""characters"":[""ب""]},{""position"":4,""characters"":[""ل""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?له??ا?","[{""position"":1,""characters"":[""ل""]},{""position"":2,""characters"":[""ه""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?لل??ا?","[{""position"":1,""characters"":[""ل""]},{""position"":2,""characters"":[""ل""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","دل???ا?","[{""position"":0,""characters"":[""د""]},{""position"":1,""characters"":[""ل""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","رل???ا?","[{""position"":0,""characters"":[""ر""]},{""position"":1,""characters"":[""ل""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","حل???ا?","[{""position"":0,""characters"":[""ح""]},{""position"":1,""characters"":[""ل""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل??غا?","[{""position"":1,""characters"":[""ل""]},{""position"":4,""characters"":[""غ""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","down","4","?كق?","[{""position"":1,""characters"":[""ك""]},{""position"":2,""characters"":[""ق""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل?ميا?","[{""position"":1,""characters"":[""ل""]},{""position"":3,""characters"":[""م""]},{""position"":4,""characters"":[""ي""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل?ويا?","[{""position"":1,""characters"":[""ل""]},{""position"":3,""characters"":[""و""]},{""position"":4,""characters"":[""ي""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل??لاه","[{""position"":1,""characters"":[""ل""]},{""position"":4,""characters"":[""ل""]},{""position"":5,""characters"":[""ا""]},{""position"":6,""characters"":[""ه""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل??لاف","[{""position"":1,""characters"":[""ل""]},{""position"":4,""characters"":[""ل""]},{""position"":5,""characters"":[""ا""]},{""position"":6,""characters"":[""ف""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل??لاح","[{""position"":1,""characters"":[""ل""]},{""position"":4,""characters"":[""ل""]},{""position"":5,""characters"":[""ا""]},{""position"":6,""characters"":[""ح""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل??شا?","[{""position"":1,""characters"":[""ل""]},{""position"":4,""characters"":[""ش""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل?معا?","[{""position"":1,""characters"":[""ل""]},{""position"":3,""characters"":[""م""]},{""position"":4,""characters"":[""ع""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","down","4","?ذق?","[{""position"":1,""characters"":[""ذ""]},{""position"":2,""characters"":[""ق""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","4","across","2","يم","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""م""]}]","0","0","0","0","full-pool support absent","fill-forward"
