"headwordIndex","translationIndex","english","original","status","register","confidence","allowedForEnToAr","allowedForArToEn","preferredForEnToAr","preferredForArToEn","partOfSpeech","reasonCode","reason","reviewer","sources","sourceId","referenceArabic","referenceConflict","sense"
"987","1","BAR","حانة","approved","msa","high","true","true","true","true","noun","natural-preferred","BAR — حانة (drinking establishment): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","987:1","بار","false","drinking establishment"
"987","2","BAR","شريط","approved","msa","high","true","true","false","false","noun","valid-alternative","BAR — شريط (strip): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","987:2","بار","false","strip"
"987","3","BAR","البار","review","uncertain","medium","","","","","noun","register-review","BAR — البار: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","987:3","بار","false",""
"987","4","BAR","بار","review","uncertain","medium","","","","","noun","register-review","BAR — بار: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","987:4","بار","true",""
"989","0","VIEWS","مشاهدات","approved","msa","high","true","true","true","true","noun","natural-preferred","VIEWS — مشاهدات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","989:0","المشاهدات","false",""
"989","1","VIEWS","اراء","review","msa","medium","","","","","noun","orthography-review","VIEWS — اراء: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","989:1","المشاهدات","false",""
"989","2","VIEWS","المشاهدات","approved","msa","high","true","true","false","false","noun","valid-alternative","VIEWS — المشاهدات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","989:2","المشاهدات","false",""
"989","3","VIEWS","الاراء","review","msa","medium","","","","","noun","orthography-review","VIEWS — الاراء: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","989:3","المشاهدات","false",""
"990","0","PLANS","الخطط","approved","msa","high","true","true","false","false","noun","valid-alternative","PLANS — الخطط: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","990:0","الخطط","false",""
"990","1","PLANS","خطط","approved","msa","high","true","true","true","true","noun","natural-preferred","PLANS — خطط: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","990:1","الخطط","false",""
"991","0","DOUBLE","دبل","review","uncertain","medium","","","","","adjective/noun/verb","register-review","DOUBLE — دبل: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","991:0","مزدوج","false",""
"991","1","DOUBLE","مزدوج","approved","msa","high","true","true","true","true","adjective/noun/verb","natural-preferred","DOUBLE — مزدوج: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","991:1","مزدوج","false",""
"991","2","DOUBLE","مزدوجة","approved","msa","high","true","true","false","false","adjective/noun/verb","valid-alternative","DOUBLE — مزدوجة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","991:2","مزدوج","false",""
"991","3","DOUBLE","مضاعفة","approved","msa","high","true","true","false","false","adjective/noun/verb","valid-alternative","DOUBLE — مضاعفة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","991:3","مزدوج","false",""
"991","4","DOUBLE","ضعف","approved","msa","high","true","true","false","false","adjective/noun/verb","valid-alternative","DOUBLE — ضعف: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","991:4","مزدوج","false",""
"991","5","DOUBLE","مضاعف","approved","msa","high","true","true","false","false","adjective/noun/verb","valid-alternative","DOUBLE — مضاعف: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","991:5","مزدوج","false",""
"992","0","DOG","الكلب","approved","msa","high","true","true","false","false","noun","valid-alternative","DOG — الكلب: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","992:0","كلب","false",""
"992","1","DOG","كلب","approved","msa","high","true","true","true","true","noun","natural-preferred","DOG — كلب: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","992:1","كلب","false",""
"993","0","BUILD","بناء","approved","msa","high","true","true","true","true","verb","natural-preferred","BUILD — بناء: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","993:0","بناء","false",""
"993","1","BUILD","تبني","approved","msa","high","true","true","false","false","verb","valid-alternative","BUILD — تبني: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","993:1","بناء","false",""
"993","2","BUILD","نبني","approved","msa","high","true","true","false","false","verb","valid-alternative","BUILD — نبني: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","993:2","بناء","false",""
"994","0","SCREEN","الشاشة","approved","msa","high","true","true","false","false","noun","valid-alternative","SCREEN — الشاشة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","994:0","شاشة الشاشة","false",""
"994","1","SCREEN","شاشة","approved","msa","high","true","true","true","true","noun","natural-preferred","SCREEN — شاشة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","994:1","شاشة الشاشة","false",""
