"sourceId","english","original","categories","status","register","confidence","reasonCode","reason","proposedReplacement","applied","reviewer","sources","headwordIndex","translationIndex","beforeStatus","beforeRegister","finalArabic","beforeGrid","afterGrid","metadataChanged","repetitionAssessment"
"h8457:t0","ALA","علا","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","8457","0","review","uncertain","علا","علا","علا","false",""
"h8457:t1","ALA","علاء","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","8457","1","review","uncertain","علاء","علاء","علاء","false",""
"h8501:t0","DOW","داو","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","8501","0","review","uncertain","داو","داو","داو","false",""
"h8501:t1","DOW","يغمس (قديم)","[""abbreviation"",""editorial-note""]","review","uncertain","medium","unresolved-sense","The note identifies context/register, but deleting it alone does not verify the English sense or Arabic equivalence.","","false","AI-assisted linguistic review","[]","8501","1","review","uncertain","يغمس (قديم)","يغمسقديم","يغمسقديم","false",""
"h8610:t0","HAY","قش","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of HAY; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","8610","0","review","uncertain","قش","قش","قش","true",""
"h8610:t1","HAY","القش","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of HAY; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","8610","1","review","uncertain","القش","القش","القش","true",""
"h8610:t2","HAY","هاي","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","8610","2","review","uncertain","هاي","هاي","هاي","false",""
"h8631:t0","ISA","عيسى","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","8631","0","review","uncertain","عيسى","عيسى","عيسى","false",""
"h8657:t0","MIC","الميكروفون","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of MIC; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","8657","0","review","uncertain","الميكروفون","الميكروفون","الميكروفون","true",""
"h8657:t1","MIC","ميك","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","8657","1","review","uncertain","ميك","ميك","ميك","false",""
"h8712:t0","PAM","بام","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","8712","0","review","uncertain","بام","بام","بام","true",""
"h8724:t0","COP","الشرطي","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of COP; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","8724","0","review","uncertain","الشرطي","الشرطي","الشرطي","true",""
"h8724:t1","COP","شرطي","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of COP; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","8724","1","review","uncertain","شرطي","شرطي","شرطي","true",""
"h8731:t0","DIM","ديم","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","8731","0","review","uncertain","ديم","ديم","ديم","false",""
"h8731:t1","DIM","خافت","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of DIM; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","8731","1","review","uncertain","خافت","خافت","خافت","true",""
"h8754:t0","MAI","الماي","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","8754","0","review","uncertain","الماي","الماي","الماي","false",""
"h8754:t1","MAI","ماي","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","8754","1","review","uncertain","ماي","ماي","ماي","false",""
"h8786:t0","ABU","ابو","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","8786","0","review","uncertain","ابو","ابو","ابو","false",""
"h8861:t0","LOU","لو","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","8861","0","review","uncertain","لو","لو","لو","false",""
"h8861:t1","LOU","لوو","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","8861","1","review","uncertain","لوو","لوو","لوو","false",""
"h8911:t0","DEE","دي","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","8911","0","review","uncertain","دي","دي","دي","false",""
"h8927:t0","MAE","ماي","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","8927","0","review","uncertain","ماي","ماي","ماي","false",""
"h8929:t0","MEL","ميل","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","8929","0","review","uncertain","ميل","ميل","ميل","false",""
"h9012:t0","MIA","ميا","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","9012","0","review","uncertain","ميا","ميا","ميا","false",""
