experiment,seed,size,mode,policy,discoveryIndex,rank,slots,lengths,quality,score,viable,attempts,solverMs,signature
"minRun2","1","11","ar_to_en","compatibility","8","1","60","{""2"":{""slots"":28,""candidates"":47},""3"":{""slots"":18,""candidates"":217},""4"":{""slots"":10,""candidates"":217},""5"":{""slots"":2,""candidates"":217},""6"":{""slots"":2,""candidates"":217}}","292","915","true","0","0","11011001100/11111001111/11101111011/00110111100/11111100111/11011011011/11100111111/00111101100/11011110111/11110011111/00110011011"
"minRun2","1","11","ar_to_en","compatibility","9","2","58","{""2"":{""slots"":42,""candidates"":47},""3"":{""slots"":2,""candidates"":217},""4"":{""slots"":8,""candidates"":217},""5"":{""slots"":2,""candidates"":217},""11"":{""slots"":4,""candidates"":217}}","292","915","true","0","0","11001100110/11111111111/11110011011/11001100110/01101101111/11111011111/11110110110/01100110011/11011001111/11111111111/01100110011"
"minRun2","1","11","ar_to_en","compatibility","12","3","61","{""2"":{""slots"":32,""candidates"":47},""3"":{""slots"":15,""candidates"":217},""4"":{""slots"":9,""candidates"":217},""5"":{""slots"":5,""candidates"":217}}","292","698","true","0","0","11011100111/11011110111/11111011100/11101101111/00110110011/00110110110/11101101111/11001101111/00111011100/11110110111/11100110011"
"minRun2","1","11","ar_to_en","compatibility","14","4","60","{""2"":{""slots"":36,""candidates"":47},""3"":{""slots"":12,""candidates"":217},""4"":{""slots"":6,""candidates"":217},""5"":{""slots"":2,""candidates"":217},""7"":{""slots"":4,""candidates"":217}}","290","915","true","0","0","11001100111/11101111111/00110011100/11011001111/11111110011/01101110110/11001111111/11110011011/00111001100/11111110111/11100110011"
"minRun2","1","11","ar_to_en","compatibility","13","5","60","{""2"":{""slots"":26,""candidates"":47},""3"":{""slots"":20,""candidates"":217},""4"":{""slots"":12,""candidates"":217},""5"":{""slots"":2,""candidates"":217}}","290","698","true","0","0","11011100111/11011100111/01101111100/00111011011/11110110011/11101110111/11001101111/11011011100/00111110110/11100111011/11100111011"
"minRun2","1","11","ar_to_en","compatibility","23","6","59","{""2"":{""slots"":33,""candidates"":47},""3"":{""slots"":14,""candidates"":217},""4"":{""slots"":6,""candidates"":217},""5"":{""slots"":2,""candidates"":217},""6"":{""slots"":2,""candidates"":217},""8"":{""slots"":2,""candidates"":217}}","288","1132","true","0","0","11100110110/11110111111/00111011011/01101100111/11110110111/11110011100/11001101100/01101110011/01110110111/11011111111/11001101110"
"minRun2","1","11","ar_to_en","compatibility","1","7","59","{""2"":{""slots"":29,""candidates"":47},""3"":{""slots"":14,""candidates"":217},""4"":{""slots"":11,""candidates"":217},""5"":{""slots"":4,""candidates"":217},""6"":{""slots"":1,""candidates"":217}}","288","915","true","0","0","00111011011/11111011111/11100111100/00111110011/11011101111/11110111100/11100111100/11011100111/00111011011/11100111110/11100110110"
"minRun2","1","11","ar_to_en","compatibility","20","8","58","{""2"":{""slots"":37,""candidates"":47},""3"":{""slots"":10,""candidates"":217},""4"":{""slots"":5,""candidates"":217},""5"":{""slots"":2,""candidates"":217},""6"":{""slots"":1,""candidates"":217},""8"":{""slots"":1,""candidates"":217},""11"":{""slots"":2,""candidates"":217}}","286","1349","true","0","0","01110110011/11110111111/11001101100/11001111011/11110110011/01110011110/11001101110/11001100111/01110111011/11111111111/11001100110"
"minRun2","1","11","ar_to_en","compatibility","3","9","58","{""2"":{""slots"":36,""candidates"":47},""3"":{""slots"":12,""candidates"":217},""4"":{""slots"":2,""candidates"":217},""6"":{""slots"":4,""candidates"":217},""7"":{""slots"":2,""candidates"":217},""8"":{""slots"":2,""candidates"":217}}","286","1132","true","0","0","11011011011/11111111011/01101100111/01111001100/11011111100/11001110011/00111111011/00110011110/11100110110/11011111111/11011011011"
"minRun2","1","11","ar_to_en","compatibility","19","10","58","{""2"":{""slots"":40,""candidates"":47},""3"":{""slots"":3,""candidates"":217},""4"":{""slots"":12,""candidates"":217},""11"":{""slots"":3,""candidates"":217}}","286","698","true","0","0","01101100110/01101110110/11011011011/11011001111/11110110110/11111111111/01101101111/11110011011/11011011011/01101110110/01100110110"
"minRun2","1","11","ar_to_en","compatibility","22","11","57","{""2"":{""slots"":32,""candidates"":47},""3"":{""slots"":15,""candidates"":217},""4"":{""slots"":3,""candidates"":217},""5"":{""slots"":1,""candidates"":217},""6"":{""slots"":3,""candidates"":217},""7"":{""slots"":1,""candidates"":217},""8"":{""slots"":1,""candidates"":217},""11"":{""slots"":1,""candidates"":217}}","284","1566","true","0","0","00111001111/11111111111/11100110110/00111001100/00111011011/11100111011/11011100111/11011100110/01100111110/11111111011/11011110011"
"minRun2","1","11","ar_to_en","compatibility","0","12","57","{""2"":{""slots"":32,""candidates"":47},""3"":{""slots"":11,""candidates"":217},""4"":{""slots"":6,""candidates"":217},""5"":{""slots"":5,""candidates"":217},""6"":{""slots"":1,""candidates"":217},""7"":{""slots"":1,""candidates"":217},""11"":{""slots"":1,""candidates"":217}}","284","1349","true","0","0","11001101110/11111111111/01110110011/11001110011/11001101100/00110111100/01111011111/11011001111/11100111011/11111110110/11011100110"
"minRun2","1","11","ar_to_en","compatibility","7","13","57","{""2"":{""slots"":32,""candidates"":47},""3"":{""slots"":8,""candidates"":217},""4"":{""slots"":12,""candidates"":217},""5"":{""slots"":2,""candidates"":217},""6"":{""slots"":1,""candidates"":217},""7"":{""slots"":1,""candidates"":217},""11"":{""slots"":1,""candidates"":217}}","284","1349","true","0","0","11001110110/11011111110/01111001111/01101100111/11110111100/11110111011/01101110011/11011001111/11011001110/01101111011/01100111011"
"minRun2","1","11","ar_to_en","compatibility","10","14","57","{""2"":{""slots"":31,""candidates"":47},""3"":{""slots"":12,""candidates"":217},""4"":{""slots"":5,""candidates"":217},""5"":{""slots"":5,""candidates"":217},""6"":{""slots"":2,""candidates"":217},""7"":{""slots"":1,""candidates"":217},""8"":{""slots"":1,""candidates"":217}}","284","1349","true","0","0","01110011011/11110111111/11001100111/11001101100/01111011011/11111011011/11101101110/01100110110/00111110011/11111011111/11110011100"
"minRun2","1","11","ar_to_en","compatibility","21","15","56","{""2"":{""slots"":29,""candidates"":47},""3"":{""slots"":12,""candidates"":217},""4"":{""slots"":6,""candidates"":217},""5"":{""slots"":5,""candidates"":217},""6"":{""slots"":2,""candidates"":217},""7"":{""slots"":1,""candidates"":217},""8"":{""slots"":1,""candidates"":217}}","282","1349","true","0","0","01101101100/11101111110/11011011111/11011001111/01101111011/01100110011/11110110111/11011001100/00111011100/11111110111/11101100111"
"minRun2","1","11","ar_to_en","compatibility","15","16","56","{""2"":{""slots"":29,""candidates"":47},""3"":{""slots"":11,""candidates"":217},""4"":{""slots"":9,""candidates"":217},""5"":{""slots"":2,""candidates"":217},""6"":{""slots"":2,""candidates"":217},""7"":{""slots"":3,""candidates"":217}}","282","1132","true","0","0","00110110110/11111110110/11101101111/01100111011/11011011100/11111101100/00111100111/00111011011/11011011110/11111101111/00111100111"
"minRun2","1","11","ar_to_en","compatibility","16","17","56","{""2"":{""slots"":25,""candidates"":47},""3"":{""slots"":14,""candidates"":217},""4"":{""slots"":11,""candidates"":217},""5"":{""slots"":3,""candidates"":217},""6"":{""slots"":2,""candidates"":217},""7"":{""slots"":1,""candidates"":217}}","282","1132","true","0","0","01110011011/01110111111/11001101111/11111011100/11111011011/00111101111/01101101100/11011110110/11110111011/01111001111/00111001100"
"minRun2","1","11","ar_to_en","compatibility","18","18","56","{""2"":{""slots"":29,""candidates"":47},""3"":{""slots"":10,""candidates"":217},""4"":{""slots"":9,""candidates"":217},""5"":{""slots"":5,""candidates"":217},""7"":{""slots"":3,""candidates"":217}}","282","915","true","0","0","11001100111/11011101111/01111011100/00111110110/11001111011/11110111011/01111001110/11011001100/11011111011/01101111111/01101111100"
"minRun2","1","11","ar_to_en","compatibility","4","19","55","{""2"":{""slots"":28,""candidates"":47},""3"":{""slots"":13,""candidates"":217},""4"":{""slots"":7,""candidates"":217},""5"":{""slots"":1,""candidates"":217},""6"":{""slots"":4,""candidates"":217},""7"":{""slots"":1,""candidates"":217},""11"":{""slots"":1,""candidates"":217}}","280","1349","true","0","0","11001110011/11101111011/00111001110/00111100111/11011110011/11011011011/01100111111/01100110111/11111100111/11011011110/11011011110"
"minRun2","1","11","ar_to_en","compatibility","5","20","55","{""2"":{""slots"":27,""candidates"":47},""3"":{""slots"":12,""candidates"":217},""4"":{""slots"":6,""candidates"":217},""5"":{""slots"":5,""candidates"":217},""6"":{""slots"":4,""candidates"":217},""7"":{""slots"":1,""candidates"":217}}","280","1132","true","0","0","11001110011/11101111111/00110011111/00111011011/11011111100/11100111110/01101100111/11011110011/11011111100/11110011111/00110011011"
"minRun2","1","11","ar_to_en","compatibility","6","21","54","{""2"":{""slots"":30,""candidates"":47},""3"":{""slots"":8,""candidates"":217},""4"":{""slots"":6,""candidates"":217},""5"":{""slots"":4,""candidates"":217},""6"":{""slots"":2,""candidates"":217},""7"":{""slots"":3,""candidates"":217},""9"":{""slots"":1,""candidates"":217}}","278","1349","true","0","0","11001110110/11111110111/01111001111/11011001111/11001111111/00110111100/11111100110/11001110011/01100111011/11111111100/11011001100"
"minRun2","1","11","ar_to_en","compatibility","11","22","54","{""2"":{""slots"":28,""candidates"":47},""3"":{""slots"":12,""candidates"":217},""4"":{""slots"":6,""candidates"":217},""5"":{""slots"":3,""candidates"":217},""6"":{""slots"":2,""candidates"":217},""9"":{""slots"":3,""candidates"":217}}","278","1132","true","0","0","11011011100/11011111100/01101101111/01100110111/11110110011/11011111011/11001101111/11101100110/11110110110/00111111011/00111011011"
"minRun2","1","11","ar_to_en","compatibility","2","23","52","{""2"":{""slots"":24,""candidates"":47},""3"":{""slots"":16,""candidates"":217},""4"":{""slots"":6,""candidates"":217},""5"":{""slots"":2,""candidates"":217},""10"":{""slots"":4,""candidates"":217}}","274","915","true","0","0","01100111100/11111111110/11011001111/11110011011/01100111011/01101110110/11011100110/11011001111/11110011011/01111111111/00111100110"
"minRun2","1","11","ar_to_en","approved-only","12","0","62","{""2"":{""slots"":40,""candidates"":15},""3"":{""slots"":10,""candidates"":120},""4"":{""slots"":4,""candidates"":269},""5"":{""slots"":2,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""7"":{""slots"":2,""candidates"":219},""8"":{""slots"":2,""candidates"":167}}","302","1295","true","2","187.07245799999964","11011110011/11111110111/01101111100/11011011011/11011100111/01101110110/11100111011/11011011011/00111110110/11101111111/11001111011"
"minRun2","1","11","ar_to_en","approved-only","8","1","64","{""2"":{""slots"":45,""candidates"":15},""3"":{""slots"":10,""candidates"":120},""4"":{""slots"":5,""candidates"":269},""5"":{""slots"":1,""candidates"":266},""6"":{""slots"":1,""candidates"":239},""8"":{""slots"":1,""candidates"":167},""11"":{""slots"":1,""candidates"":28}}","298","1104","true","20","43.43054399999892","11001100110/11111111111/00110011011/11001100110/11011101100/01110111011/11101111011/11011001110/00110110111/11111111011/11001111011"
"minRun2","1","11","ar_to_en","approved-only","0","2","59","{""2"":{""slots"":35,""candidates"":15},""3"":{""slots"":11,""candidates"":120},""4"":{""slots"":8,""candidates"":269},""5"":{""slots"":1,""candidates"":266},""6"":{""slots"":1,""candidates"":239},""7"":{""slots"":1,""candidates"":219},""8"":{""slots"":1,""candidates"":167},""9"":{""slots"":1,""candidates"":78}}","288","1373","true","11","187.01049899999998","00110011011/11110111111/11001100111/01101111011/01110011110/11011100111/11011101111/01110011100/11100110110/11111111011/00111011011"
"minRun2","1","11","ar_to_en","approved-only","2","3","59","{""2"":{""slots"":35,""candidates"":15},""3"":{""slots"":10,""candidates"":120},""4"":{""slots"":9,""candidates"":269},""5"":{""slots"":2,""candidates"":266},""7"":{""slots"":2,""candidates"":219},""10"":{""slots"":1,""candidates"":54}}","288","943","true","1","187.04087500000014","11100111100/11101111111/00111011011/11110110110/11001100110/00111011011/00111011011/11100110110/11111110110/11011011111/11011001111"
"minRun2","1","11","ar_to_en","approved-only","10","4","58","{""2"":{""slots"":36,""candidates"":15},""3"":{""slots"":10,""candidates"":120},""4"":{""slots"":4,""candidates"":269},""5"":{""slots"":4,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""11"":{""slots"":2,""candidates"":28}}","288","937","true","8","186.96879099999978","11001110011/11111111111/11111001100/11001110011/01100111111/00111011100/11111100110/11001110011/00110011111/11111111111/11001110011"
"minRun2","1","11","ar_to_en","approved-only","16","5","59","{""2"":{""slots"":36,""candidates"":15},""3"":{""slots"":10,""candidates"":120},""4"":{""slots"":5,""candidates"":269},""5"":{""slots"":5,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""11"":{""slots"":1,""candidates"":28}}","288","937","true","1","187.01637500000015","11100110011/11110111011/11011001111/11011011111/11100110011/01101101100/01111001111/11011011011/11011111100/01101101111/01101100111"
"minRun2","1","11","ar_to_en","approved-only","23","6","58","{""2"":{""slots"":30,""candidates"":15},""3"":{""slots"":16,""candidates"":120},""4"":{""slots"":6,""candidates"":269},""5"":{""slots"":2,""candidates"":266},""6"":{""slots"":1,""candidates"":239},""7"":{""slots"":2,""candidates"":219},""8"":{""slots"":1,""candidates"":167}}","286","1295","true","1","187.01608299999998","01100110011/11111110111/11111001110/11001111011/11100110011/00110110111/00111001110/11011001100/11110110111/11111111011/11011011011"
"minRun2","1","11","ar_to_en","approved-only","22","7","58","{""2"":{""slots"":29,""candidates"":15},""3"":{""slots"":17,""candidates"":120},""4"":{""slots"":8,""candidates"":269},""5"":{""slots"":1,""candidates"":266},""6"":{""slots"":1,""candidates"":239},""7"":{""slots"":1,""candidates"":219},""11"":{""slots"":1,""candidates"":28}}","286","1156","true","1","187.016208","11001110011/11111110111/01111011110/00110011110/11100110011/11011101111/11011001110/00110110011/01100110111/11111101111/11011001111"
"minRun2","1","11","ar_to_en","approved-only","11","8","58","{""2"":{""slots"":28,""candidates"":15},""3"":{""slots"":14,""candidates"":120},""4"":{""slots"":12,""candidates"":269},""5"":{""slots"":1,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""7"":{""slots"":1,""candidates"":219}}","286","1128","true","1","187.15304100000003","11001110111/11101111111/00111101100/11110011110/11011011011/01101111011/00110111100/11111100111/11001110011/11110111100/11110011100"
"minRun2","1","11","ar_to_en","approved-only","3","9","58","{""2"":{""slots"":38,""candidates"":15},""3"":{""slots"":7,""candidates"":120},""4"":{""slots"":8,""candidates"":269},""5"":{""slots"":1,""candidates"":266},""6"":{""slots"":1,""candidates"":239},""8"":{""slots"":1,""candidates"":167},""11"":{""slots"":2,""candidates"":28}}","286","1104","true","20","41.34404199999972","01101100111/01101101111/11011011100/11011110011/01100110011/11100111110/11011001111/01111001111/01100110110/11111111111/11011001111"
"minRun2","1","11","ar_to_en","approved-only","14","10","57","{""2"":{""slots"":30,""candidates"":15},""3"":{""slots"":10,""candidates"":120},""4"":{""slots"":9,""candidates"":269},""5"":{""slots"":5,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""7"":{""slots"":1,""candidates"":219}}","284","1128","true","20","138.49570900000026","11001100110/11111100110/00110011011/11011011111/11011100111/11101101100/11100111111/00110011011/01111011011/11111110111/11011110110"
