experiment,seed,size,mode,policy,rank,slot,pattern,used,reason,depth,prefixCounts
"minRun2","3","13","ar_to_en","compatibility","0","{""row"":6,""col"":0,""direction"":""across"",""length"":4}","OA??","[""HE"",""HO"",""ON"",""ENTERTAINMENT"",""ER"",""NO"",""AMR"",""OR"",""TI"",""AT"",""UT"",""ID"",""OD""]","forward_zero","13","[{""position"":0,""letter"":""O"",""remaining"":10},{""position"":1,""letter"":""A"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","compatibility","0","{""row"":6,""col"":0,""direction"":""across"",""length"":4}","OA??","[""HE"",""HO"",""ON"",""ENTERTAINMENT"",""ER"",""NO"",""AMR"",""OR"",""TI"",""AT"",""UT"",""ID"",""DO""]","forward_zero","13","[{""position"":0,""letter"":""O"",""remaining"":10},{""position"":1,""letter"":""A"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","compatibility","0","{""row"":6,""col"":0,""direction"":""across"",""length"":4}","OA??","[""HE"",""HO"",""ON"",""ENTERTAINMENT"",""ER"",""NO"",""AMR"",""OR"",""TI"",""AT"",""UT"",""KI"",""OK""]","forward_zero","13","[{""position"":0,""letter"":""O"",""remaining"":10},{""position"":1,""letter"":""A"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","compatibility","0","{""row"":6,""col"":0,""direction"":""across"",""length"":4}","AA??","[""HE"",""HO"",""ON"",""ENTERTAINMENT"",""ER"",""NO"",""AMR"",""OR"",""TI"",""AT"",""UT"",""IN"",""AN""]","forward_zero","13","[{""position"":0,""letter"":""A"",""remaining"":21},{""position"":1,""letter"":""A"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","compatibility","0","{""row"":6,""col"":0,""direction"":""across"",""length"":4}","OA??","[""HE"",""HO"",""ON"",""ENTERTAINMENT"",""ER"",""NO"",""AMR"",""OR"",""TI"",""AT"",""TA"",""IF"",""OF""]","forward_zero","13","[{""position"":0,""letter"":""O"",""remaining"":10},{""position"":1,""letter"":""A"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","compatibility","0","{""row"":6,""col"":0,""direction"":""across"",""length"":4}","OA??","[""HE"",""HO"",""ON"",""ENTERTAINMENT"",""ER"",""NO"",""AMR"",""OR"",""TI"",""AT"",""TA"",""ID"",""OD""]","forward_zero","13","[{""position"":0,""letter"":""O"",""remaining"":10},{""position"":1,""letter"":""A"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","compatibility","0","{""row"":6,""col"":0,""direction"":""across"",""length"":4}","OA??","[""HE"",""HO"",""ON"",""ENTERTAINMENT"",""ER"",""NO"",""AMR"",""OR"",""TI"",""AT"",""TA"",""ID"",""DO""]","forward_zero","13","[{""position"":0,""letter"":""O"",""remaining"":10},{""position"":1,""letter"":""A"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":7,""col"":0,""direction"":""across"",""length"":2}","?S","[""ON"",""IN"",""OTHERWISE""]","forward_zero","3","[{""position"":1,""letter"":""S"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":1,""col"":1,""direction"":""across"",""length"":6}","PI????","[""ON"",""IN"",""OPERATION""]","forward_zero","3","[{""position"":0,""letter"":""P"",""remaining"":17},{""position"":1,""letter"":""I"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":1,""col"":1,""direction"":""across"",""length"":6}","PI????","[""ON"",""IN"",""OPERATING""]","forward_zero","3","[{""position"":0,""letter"":""P"",""remaining"":17},{""position"":1,""letter"":""I"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":7,""col"":0,""direction"":""across"",""length"":2}","?S","[""ON"",""NO"",""OTHERWISE""]","forward_zero","3","[{""position"":1,""letter"":""S"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":7,""col"":0,""direction"":""across"",""length"":2}","OO","[""ON"",""NO"",""OPERATION"",""OR"",""IN"",""IF"",""OF""]","forward_zero","7","[{""position"":0,""letter"":""O"",""remaining"":3},{""position"":1,""letter"":""O"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":8,""col"":1,""direction"":""across"",""length"":2}","G?","[""ON"",""NO"",""OPERATING""]","forward_zero","3","[{""position"":0,""letter"":""G"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":6,""col"":0,""direction"":""across"",""length"":2}","?L","[""ON"",""SELECTION""]","forward_zero","2","[{""position"":1,""letter"":""L"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":2,""col"":0,""direction"":""across"",""length"":2}","?C","[""ON"",""NECESSARY""]","forward_zero","2","[{""position"":1,""letter"":""C"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":6,""col"":0,""direction"":""down"",""length"":2}","?U","[""ON"",""OPERATION"",""OR"",""UP""]","forward_zero","4","[{""position"":1,""letter"":""U"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":8,""col"":1,""direction"":""across"",""length"":2}","C?","[""ON"",""CHRISTIAN""]","forward_zero","2","[{""position"":0,""letter"":""C"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":5,""col"":1,""direction"":""across"",""length"":2}","C?","[""ON"",""EDUCATION""]","forward_zero","2","[{""position"":0,""letter"":""C"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":8,""col"":1,""direction"":""across"",""length"":2}","C?","[""ON"",""CONDITION""]","forward_zero","2","[{""position"":0,""letter"":""C"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":0,""col"":1,""direction"":""down"",""length"":9}","U????????","[""UP""]","forward_zero","1","[{""position"":0,""letter"":""U"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":2}","U?","[""UP""]","forward_zero","1","[{""position"":0,""letter"":""U"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":2}","R?","[""OR""]","forward_zero","1","[{""position"":0,""letter"":""R"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":2,""col"":0,""direction"":""across"",""length"":2}","?S","[""OR"",""ON"",""RESOURCES""]","forward_zero","3","[{""position"":1,""letter"":""S"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":3,""col"":0,""direction"":""across"",""length"":2}","?C","[""OR"",""ON"",""CHARACTER""]","forward_zero","3","[{""position"":1,""letter"":""C"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":7,""col"":0,""direction"":""across"",""length"":2}","?C","[""OR"",""ON"",""REFERENCE""]","forward_zero","3","[{""position"":1,""letter"":""C"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":3,""col"":0,""direction"":""across"",""length"":2}","?M","[""OR"",""ON"",""SEPTEMBER""]","forward_zero","3","[{""position"":1,""letter"":""M"",""remaining"":0}]"
"minRun2","3","13","ar_to_en","approved-only","0","{""row"":2,""col"":0,""direction"":""across"",""length"":2}","?L","[""OR"",""ON"",""RELATIONS""]","forward_zero","3","[{""position"":1,""letter"":""L"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":0,""col"":1,""direction"":""down"",""length"":3}","لج?","[""لى"",""زى"",""جز""]","forward_zero","3","[{""position"":0,""letter"":""ل"",""remaining"":17},{""position"":1,""letter"":""ج"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":0,""col"":1,""direction"":""down"",""length"":3}","لن?","[""لى"",""زى"",""زن""]","forward_zero","3","[{""position"":0,""letter"":""ل"",""remaining"":17},{""position"":1,""letter"":""ن"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":3,""col"":2,""direction"":""across"",""length"":4}","???ذ","[""لى"",""زى"",""بز"",""لبس"",""سو"",""ذو""]","forward_zero","6","[{""position"":3,""letter"":""ذ"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":5,""col"":4,""direction"":""across"",""length"":4}","ل?د?","[""لى"",""زى"",""بز"",""لبس"",""سو"",""خو"",""خفيف"",""الفردوس"",""سائل"",""رافائيل""]","forward_zero","10","[{""position"":0,""letter"":""ل"",""remaining"":21},{""position"":2,""letter"":""د"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":5,""col"":6,""direction"":""down"",""length"":3}","?اا","[""لى"",""زى"",""بز"",""لبس"",""سو"",""خو"",""خفيف"",""الفردوس"",""سائل"",""الزائدة"",""داو""]","forward_zero","11","[{""position"":1,""letter"":""ا"",""remaining"":38},{""position"":2,""letter"":""ا"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":5,""col"":4,""direction"":""across"",""length"":4}","ن?د?","[""لى"",""زى"",""بز"",""لبس"",""سو"",""خو"",""خفيف"",""الفردوس"",""سائل"",""مبتدئين""]","forward_zero","10","[{""position"":0,""letter"":""ن"",""remaining"":18},{""position"":2,""letter"":""د"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":10,""col"":5,""direction"":""down"",""length"":3}","?ة?","[""لى"",""زى"",""بز"",""لبس"",""سو"",""خو"",""خفيف"",""الفردوس"",""سونج"",""جيريكو"",""مكتبةالكتب""]","forward_zero","11","[{""position"":1,""letter"":""ة"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":5,""col"":7,""direction"":""down"",""length"":7}","??ن???ي","[""لى"",""زى"",""بز"",""لبس"",""سو"",""خو"",""خفيف"",""الفردوس"",""سونج"",""جيريكو"",""الكاثوليكي""]","forward_zero","11","[{""position"":2,""letter"":""ن"",""remaining"":12},{""position"":6,""letter"":""ي"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":5,""col"":7,""direction"":""down"",""length"":7}","??ن???ي","[""لى"",""زى"",""بز"",""لبس"",""سو"",""خو"",""خفيف"",""الفردوس"",""سونج"",""جيريكو"",""الميكانيكا""]","forward_zero","11","[{""position"":2,""letter"":""ن"",""remaining"":12},{""position"":6,""letter"":""ي"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":0,""col"":4,""direction"":""down"",""length"":6}","???ي?ر","[""لى"",""زى"",""بز"",""لبس"",""سو"",""خو"",""خفيف"",""الفردوس"",""سونج"",""فليمنج"",""التجنيد"",""ردود""]","forward_zero","12","[{""position"":3,""letter"":""ي"",""remaining"":13},{""position"":5,""letter"":""ر"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":9,""col"":7,""direction"":""across"",""length"":4}","??مم","[""لى"",""زى"",""بز"",""لبس"",""سو"",""خو"",""خفيف"",""الفردوس"",""سونج"",""فليمنج"",""المهنية""]","forward_zero","11","[{""position"":2,""letter"":""م"",""remaining"":18},{""position"":3,""letter"":""م"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":8,""col"":7,""direction"":""across"",""length"":3}","?نو","[""لى"",""زى"",""بز"",""لبس"",""سو"",""خو"",""خفيف"",""الفردوس"",""سونج"",""فليمنج"",""معنويات""]","forward_zero","11","[{""position"":1,""letter"":""ن"",""remaining"":18},{""position"":2,""letter"":""و"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":8,""col"":7,""direction"":""across"",""length"":3}","?نو","[""لى"",""زى"",""بز"",""لبس"",""سو"",""خو"",""خفيف"",""الفردوس"",""سونج"",""فليمنج"",""استونيا""]","forward_zero","11","[{""position"":1,""letter"":""ن"",""remaining"":18},{""position"":2,""letter"":""و"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":6,""col"":5,""direction"":""across"",""length"":3}","ل?و","[""لى"",""زى"",""بز"",""لبس"",""سو"",""خو"",""خفيف"",""الفردوس"",""سونج"",""فليمنج"",""النمذجة""]","forward_zero","11","[{""position"":0,""letter"":""ل"",""remaining"":16},{""position"":2,""letter"":""و"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":6,""col"":5,""direction"":""across"",""length"":3}","ل?و","[""لى"",""زى"",""بز"",""لبس"",""سو"",""خو"",""خفيف"",""الفردوس"",""سونج"",""فليمنج"",""النفسية""]","forward_zero","11","[{""position"":0,""letter"":""ل"",""remaining"":16},{""position"":2,""letter"":""و"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":8,""col"":7,""direction"":""across"",""length"":3}","?نا","[""لى"",""زى"",""بز"",""لبس"",""سو"",""خو"",""خفيف"",""الفردوس"",""سونج"",""فليمنج"",""اسبانيا""]","forward_zero","11","[{""position"":1,""letter"":""ن"",""remaining"":18},{""position"":2,""letter"":""ا"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":8,""col"":7,""direction"":""across"",""length"":3}","?نا","[""لى"",""زى"",""بز"",""لبس"",""سو"",""خو"",""خفيف"",""الفردوس"",""سونج"",""فليمنج"",""امكانية""]","forward_zero","11","[{""position"":1,""letter"":""ن"",""remaining"":18},{""position"":2,""letter"":""ا"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":5,""col"":4,""direction"":""across"",""length"":4}","ن?د?","[""لى"",""زى"",""بز"",""لبس"",""سو"",""خو"",""خفيف"",""الفردوس"",""سونج"",""فليمنج"",""الاسنان""]","forward_zero","11","[{""position"":0,""letter"":""ن"",""remaining"":18},{""position"":2,""letter"":""د"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":5,""col"":4,""direction"":""across"",""length"":4}","ن?د?","[""لى"",""زى"",""بز"",""لبس"",""سو"",""خو"",""خفيف"",""الفردوس"",""سونج"",""فليمنج"",""المغنين""]","forward_zero","11","[{""position"":0,""letter"":""ن"",""remaining"":18},{""position"":2,""letter"":""د"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","compatibility","0","{""row"":8,""col"":7,""direction"":""across"",""length"":3}","?نس","[""لى"",""زى"",""بز"",""لبس"",""سو"",""خو"",""خفيف"",""الفردوس"",""سونج"",""فليمنج"",""جونستون""]","forward_zero","11","[{""position"":1,""letter"":""ن"",""remaining"":18},{""position"":2,""letter"":""س"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","approved-only","0","{""row"":0,""col"":7,""direction"":""down"",""length"":3}","ري?","[""الاحتياجات"",""تم"",""بت"",""رب""]","forward_zero","4","[{""position"":0,""letter"":""ر"",""remaining"":42},{""position"":1,""letter"":""ي"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","approved-only","0","{""row"":0,""col"":4,""direction"":""down"",""length"":6}","?اا???","[""الاحتياجات"",""تم"",""بت"",""حب"",""حيث"",""ابحث""]","forward_zero","6","[{""position"":1,""letter"":""ا"",""remaining"":82},{""position"":2,""letter"":""ا"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","approved-only","0","{""row"":1,""col"":5,""direction"":""down"",""length"":7}","جح?????","[""الاحتياجات"",""تم"",""بت"",""حب"",""حيث"",""بحوث""]","forward_zero","6","[{""position"":0,""letter"":""ج"",""remaining"":6},{""position"":1,""letter"":""ح"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","approved-only","0","{""row"":1,""col"":5,""direction"":""down"",""length"":7}","جن?????","[""الاحتياجات"",""تم"",""بت"",""حب"",""حيث"",""ثاني""]","forward_zero","6","[{""position"":0,""letter"":""ج"",""remaining"":6},{""position"":1,""letter"":""ن"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","approved-only","0","{""row"":1,""col"":5,""direction"":""down"",""length"":7}","جن?????","[""الاحتياجات"",""تم"",""بت"",""حب"",""حين"",""او"",""فنون""]","forward_zero","7","[{""position"":0,""letter"":""ج"",""remaining"":6},{""position"":1,""letter"":""ن"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","approved-only","0","{""row"":2,""col"":4,""direction"":""across"",""length"":4}","نم??","[""الاحتياجات"",""تم"",""بت"",""حب"",""حين"",""ما""]","forward_zero","6","[{""position"":0,""letter"":""ن"",""remaining"":31},{""position"":1,""letter"":""م"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","approved-only","0","{""row"":1,""col"":5,""direction"":""down"",""length"":7}","جن?????","[""الاحتياجات"",""تم"",""بت"",""حب"",""حين"",""اب"",""نبني""]","forward_zero","7","[{""position"":0,""letter"":""ج"",""remaining"":6},{""position"":1,""letter"":""ن"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","approved-only","0","{""row"":1,""col"":5,""direction"":""down"",""length"":7}","جي?????","[""الاحتياجات"",""تم"",""بت"",""حب"",""حين"",""اب"",""نبيذ""]","forward_zero","7","[{""position"":0,""letter"":""ج"",""remaining"":6},{""position"":1,""letter"":""ي"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","approved-only","0","{""row"":1,""col"":5,""direction"":""down"",""length"":7}","جن?????","[""الاحتياجات"",""تم"",""بت"",""حب"",""حين"",""اب"",""نبني""]","forward_zero","7","[{""position"":0,""letter"":""ج"",""remaining"":6},{""position"":1,""letter"":""ن"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","approved-only","0","{""row"":1,""col"":5,""direction"":""down"",""length"":7}","جي?????","[""الاحتياجات"",""تم"",""بت"",""حب"",""حين"",""اب"",""نبيذ""]","forward_zero","7","[{""position"":0,""letter"":""ج"",""remaining"":6},{""position"":1,""letter"":""ي"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","approved-only","0","{""row"":2,""col"":4,""direction"":""across"",""length"":4}","نل??","[""الاحتياجات"",""تم"",""بت"",""حب"",""حين"",""لا""]","forward_zero","6","[{""position"":0,""letter"":""ن"",""remaining"":31},{""position"":1,""letter"":""ل"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","approved-only","0","{""row"":1,""col"":5,""direction"":""down"",""length"":7}","جو?????","[""الاحتياجات"",""تم"",""بت"",""حب"",""حيز"",""زهور""]","forward_zero","6","[{""position"":0,""letter"":""ج"",""remaining"":6},{""position"":1,""letter"":""و"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","approved-only","0","{""row"":1,""col"":5,""direction"":""down"",""length"":7}","جه?????","[""الاحتياجات"",""تم"",""بت"",""حب"",""حيز"",""جهاز""]","forward_zero","6","[{""position"":0,""letter"":""ج"",""remaining"":6},{""position"":1,""letter"":""ه"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","approved-only","0","{""row"":1,""col"":5,""direction"":""down"",""length"":7}","جج?????","[""الاحتياجات"",""تم"",""بت"",""حب"",""حيز"",""عجوز""]","forward_zero","6","[{""position"":0,""letter"":""ج"",""remaining"":6},{""position"":1,""letter"":""ج"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","approved-only","0","{""row"":1,""col"":5,""direction"":""down"",""length"":7}","جر?????","[""الاحتياجات"",""تم"",""بت"",""حب"",""حيز"",""مركز""]","forward_zero","6","[{""position"":0,""letter"":""ج"",""remaining"":6},{""position"":1,""letter"":""ر"",""remaining"":0}]"
"minRun2","3","13","en_to_ar","approved-only","0","{""row"":1,""col"":5,""direction"":""down"",""length"":7}","جن?????","[""الاحتياجات"",""تم"",""بت"",""اب"",""اين"",""او"",""فنون""]","forward_zero","7","[{""position"":0,""letter"":""ج"",""remaining"":6},{""position"":1,""letter"":""ن"",""remaining"":0}]"
